timestamp,event,device
0,enter,TABLE
884,quit,TABLE
1317,enter,TABLE
1428,quit,TABLE
1771,enter,SCREEN
2087,quit,SCREEN
2333,enter,SCREEN
2396,quit,SCREEN
2519,enter,SCREEN
2764,quit,SCREEN
2765,enter,TABLE
2829,quit,TABLE
2829,enter,SCREEN
2891,quit,SCREEN
2892,enter,TABLE
2951,quit,TABLE
2952,enter,SCREEN
3074,quit,SCREEN
3075,enter,TABLE
3325,quit,TABLE
3325,enter,SCREEN
3456,quit,SCREEN
3520,enter,SCREEN
3784,quit,SCREEN
3846,enter,SCREEN
3966,quit,SCREEN
4364,enter,TABLE
5340,grasp,BLOCK
6000,quit,TABLE
6335,enter,SCREEN
7159,quit,SCREEN
7409,enter,TABLE
10176,quit,TABLE
10224,enter,TABLE
10319,release,BLOCK
10379,quit,TABLE
