timestamp,event,device
83,enter,TABLE
154,quit,TABLE
175,enter,TABLE
1520,quit,TABLE
1743,enter,SCREEN
2965,quit,SCREEN
3251,enter,TABLE
3566,quit,TABLE
3859,enter,TABLE
3922,quit,TABLE
3957,enter,SCREEN
4201,grasp,BLOCK
4358,quit,SCREEN
4359,enter,TABLE
4425,quit,TABLE
4458,enter,TABLE
4523,quit,TABLE
4701,enter,TABLE
4745,quit,TABLE
4746,enter,SCREEN
4815,quit,SCREEN
4816,enter,TABLE
4822,quit,TABLE
4823,enter,SCREEN
4833,quit,SCREEN
4834,enter,TABLE
4945,quit,TABLE
5123,enter,TABLE
7201,release,BLOCK
7261,quit,TABLE
