timestamp,distance
0,nan
40,nan
81,nan
123,nan
165,nan
206,nan
247,nan
288,nan
330,nan
372,nan
415,nan
459,nan
500,nan
542,nan
582,nan
623,nan
665,nan
709,nan
749,nan
793,nan
834,nan
880,nan
923,nan
963,nan
1003,nan
1040,nan
1075,nan
1110,nan
1143,nan
1176,nan
1206,nan
1237,nan
1272,nan
1310,11.24669550043081
1349,8.332434813721896
1387,12.614278089816512
1428,12.934291699139514
1467,11.731775363673941
1508,9.799441424414113
1548,10.296419259796673
1588,10.106704121038542
1629,10.577235412858219
1669,12.112856850056907
1711,11.052144968319832
1753,2.3176929215166746
1795,5.268460863851098
1839,3.5327125025700457
1881,2.6221029562323768
1926,3.7241914244119747
1968,3.173109924744046
2011,3.090563528153633
2054,3.885594335371307
2093,nan
2125,nan
2160,nan
2192,nan
2224,nan
2260,nan
2294,nan
2335,nan
2377,nan
2420,nan
2463,nan
2506,nan
2548,nan
2589,nan
2630,nan
2670,nan
2709,nan
2748,nan
2778,nan
2806,nan
2833,nan
2864,nan
2896,nan
2928,nan
2964,4.93389895772535
3004,5.460627114051416
3044,4.993322321004382
3086,5.32458652509909
3126,2.8867304495420147
3167,3.074246005488161
3208,3.3963232578564977
3248,3.7968252311852866
3287,3.481304656890707
3326,3.5694518936059687
3366,2.8137025168326595
3405,1.3657953564482042
3443,1.3512369620975275
3480,2.158409656734798
3517,2.3642866037473276
3554,2.274426548966673
3592,1.9381478570985256
3630,1.7716192712414034
3675,1.3458929552113639
3717,-0.5196161341240463
3762,0.5936285004881205
3810,-0.7308221968199066
3853,-1.1577599309562774
3893,0.8622060058277841
3934,-0.847398339380632
3973,-1.3915473059164114
4015,-1.6948188923646503
4061,-1.9656813730044436
4101,-2.058345382469153
4140,-1.4595158592812143
4177,-1.6597292749969543
4216,-1.6816841826804103
4253,-1.859728653354795
4291,-1.6630082597099867
4328,-1.1455385736185995
4366,-1.0681954054007599
4402,-0.9696375348435465
4440,0.43505486323309595
