timestamp,action,block,x0,y0,x1,y1,x2,y2,x3,y3,level,type
1701260621814.043,0,7,0.0833333333333333,0.5,0.125,0.5,0.125,0.5833333333333334,0.0833333333333333,0.5833333333333334,0,0
1701260625377.392,1,7,0.4791666666666667,0.3333333333333333,0.5208333333333334,0.3333333333333333,0.5208333333333334,0.4166666666666667,0.4791666666666667,0.4166666666666667,1,0
1701260627531.788,0,6,0.0,0.5,0.0416666666666666,0.5,0.0416666666666666,0.5833333333333334,0.0,0.5833333333333334,0,0
1701260629161.5068,1,6,0.4791666666666667,0.3333333333333333,0.5208333333333334,0.3333333333333333,0.5208333333333334,0.4166666666666667,0.4791666666666667,0.4166666666666667,2,0
1701260632930.7302,0,18,0.7916666666666666,0.5,0.8333333333333334,0.5,0.8333333333333334,0.5833333333333334,0.7916666666666666,0.5833333333333334,0,0
1701260637096.304,1,18,0.5625,0.3333333333333333,0.6041666666666666,0.3333333333333333,0.6041666666666666,0.4166666666666667,0.5625,0.4166666666666667,0,0
1701260641229.4421,0,19,0.875,0.5,0.9166666666666666,0.5,0.9166666666666666,0.5833333333333334,0.875,0.5833333333333334,0,0
1701260642699.407,1,19,0.5625,0.3333333333333333,0.6041666666666666,0.3333333333333333,0.6041666666666666,0.4166666666666667,0.5625,0.4166666666666667,1,0
1701260647283.426,0,20,0.9583333333333334,0.5,1.0,0.5,1.0,0.5833333333333334,0.9583333333333334,0.5833333333333334,0,0
1701260648847.896,1,20,0.5625,0.3333333333333333,0.6041666666666666,0.3333333333333333,0.6041666666666666,0.4166666666666667,0.5625,0.4166666666666667,2,0
1701260653936.514,0,5,0.1666666666666666,0.25,0.2083333333333333,0.25,0.2083333333333333,0.4166666666666667,0.1666666666666666,0.4166666666666667,0,0
1701260658196.999,1,5,0.4791666666666667,0.3333333333333333,0.5625,0.3333333333333333,0.5625,0.4166666666666667,0.4791666666666667,0.4166666666666667,3,0
1701260661415.524,0,2,0.1666666666666666,0.0833333333333333,0.2083333333333333,0.0833333333333333,0.2083333333333333,0.1666666666666666,0.1666666666666666,0.1666666666666666,0,0
1701260665490.102,1,2,0.5625,0.3333333333333333,0.6041666666666666,0.3333333333333333,0.6041666666666666,0.4166666666666667,0.5625,0.4166666666666667,3,0
