timestamp,event,device
36,enter,SCREEN
945,quit,SCREEN
1108,enter,TABLE
1262,quit,TABLE
1644,enter,SCREEN
5209,quit,SCREEN
5365,enter,TABLE
5993,quit,TABLE
6134,enter,SCREEN
7415,quit,SCREEN
7593,enter,TABLE
7763,quit,TABLE
7950,enter,TABLE
8027,quit,TABLE
8200,enter,SCREEN
8847,quit,SCREEN
9371,enter,SCREEN
9560,quit,SCREEN
9609,enter,SCREEN
9703,quit,SCREEN
9995,enter,SCREEN
10096,quit,SCREEN
10193,enter,TABLE
10281,quit,TABLE
10282,enter,SCREEN
10593,quit,SCREEN
10639,enter,SCREEN
10773,quit,SCREEN
11084,enter,TABLE
11615,quit,TABLE
11744,grasp,BLOCK
11908,enter,SCREEN
12447,quit,SCREEN
12637,enter,TABLE
12759,quit,TABLE
13329,enter,TABLE
13423,quit,TABLE
13606,enter,TABLE
14689,release,BLOCK
14749,quit,TABLE
