timestamp,distance
0,nan
35,nan
71,nan
109,nan
149,nan
193,nan
240,3.490498466666113
291,nan
345,nan
395,nan
448,7.381515935575068
500,nan
551,nan
603,6.626995818368113
655,nan
705,nan
756,nan
804,nan
852,nan
900,nan
944,nan
983,nan
1017,nan
1050,nan
1084,nan
1118,nan
1152,nan
1197,11.92718722146689
1245,16.263397689653143
1299,17.845638153182826
1355,17.923275499429312
1410,18.128869599211576
1465,17.294121228010102
1520,nan
1561,nan
1598,nan
1632,nan
1667,nan
1699,nan
1734,nan
1775,nan
1819,nan
1872,nan
1927,nan
1980,nan
2030,nan
2083,nan
2141,nan
2200,nan
2245,nan
2283,nan
2315,nan
2347,nan
2384,nan
2428,-1.047831798967809
2477,-1.2628134651973486
2528,-0.8877092179561654
2579,0.27100320291124386
2634,0.30294617887717196
2684,0.4865607164955435
2738,0.4058509692879726
2789,0.623187567998632
2840,1.0968338561120747
2890,1.3477588423408124
2945,1.6278330421064506
3000,1.5374364924174397
3053,1.54131454037434
3103,1.7174629708244453
3157,1.4007786011919234
3210,1.3880893634718685
3261,1.4556141513314185
3312,1.1296427158521058
3367,1.9954239133185254
3426,10.753723700936527
3477,nan
3524,nan
