world_index,world_timestamp,surface_name,event_type
0,411361.565403,Right,enter
0,411361.565403,Assembly,enter
0,411361.565403,Left,enter
87,411367.172592,Screen,enter
89,411367.30630399997,Screen,exit
91,411367.430373,Screen,enter
131,411369.878859,Right,exit
134,411370.045326,Right,enter
145,411370.75345099997,Right,exit
147,411370.870613,Screen,exit
151,411371.082841,Right,enter
169,411372.123587,Left,exit
170,411372.183836,Right,exit
171,411372.237292,Assembly,exit
171,411372.237292,Left,enter
176,411372.475758,Right,enter
176,411372.475758,Assembly,enter
177,411372.525242,Screen,enter
203,411374.063351,Screen,exit
204,411374.123676,Right,exit
206,411374.235569,Right,enter
225,411375.289237,Screen,enter
225,411375.289237,Screen,exit
227,411375.402673,Screen,enter
227,411375.402673,Screen,exit
235,411375.83974799997,Screen,enter
239,411376.056828,Right,exit
241,411376.162706,Right,enter
241,411376.162706,Right,exit
243,411376.273515,Right,enter
243,411376.273515,Right,exit
245,411376.381561,Right,enter
250,411376.651047,Right,exit
252,411376.76106,Right,enter
252,411376.76106,Right,exit
254,411376.868575,Right,enter
254,411376.868575,Right,exit
256,411376.973086,Right,enter
256,411376.973086,Right,exit
257,411377.026404,Screen,exit
258,411377.077711,Assembly,exit
260,411377.182818,Left,exit
262,411377.275774,Left,enter
264,411377.363199,Assembly,enter
265,411377.409133,Right,enter
286,411378.504265,Right,exit
286,411378.504265,Assembly,exit
286,411378.504265,Left,exit
291,411378.713887,Left,enter
293,411378.800486,Assembly,enter
294,411378.845839,Right,enter
294,411378.845839,Screen,enter
306,411379.51088899997,Right,exit
306,411379.51088899997,Screen,exit
307,411379.570037,Assembly,exit
309,411379.653222,Right,enter
309,411379.653222,Assembly,enter
353,411381.819579,Right,exit
353,411381.819579,Assembly,exit
355,411381.915654,Left,exit
358,411382.053287,Left,enter
359,411382.102874,Assembly,enter
360,411382.150652,Right,enter
360,411382.150652,Screen,enter
362,411382.25462,Right,exit
367,411382.515548,Right,enter
384,411383.61622799997,Right,exit
384,411383.61622799997,Assembly,exit
384,411383.61622799997,Screen,exit
385,411383.690466,Left,exit
391,411383.984437,Right,enter
391,411383.984437,Assembly,enter
391,411383.984437,Left,enter
428,411386.158632,Screen,enter
428,411386.158632,Screen,exit
430,411386.272007,Screen,enter
442,411387.020008,Screen,exit
444,411387.161218,Right,exit
444,411387.161218,Assembly,exit
446,411387.278676,Right,enter
446,411387.278676,Assembly,enter
505,411390.366063,Right,exit
505,411390.366063,Assembly,exit
508,411390.520866,Assembly,enter
510,411390.621995,Right,enter
510,411390.621995,Screen,enter
550,411392.957312,Right,exit
550,411392.957312,Screen,exit
551,411393.025684,Left,exit
553,411393.135209,Right,enter
553,411393.135209,Left,enter
615,411396.474189,Left,exit
616,411396.529253,Right,exit
616,411396.529253,Assembly,exit
621,411396.7369,Assembly,enter
622,411396.77719,Right,enter
622,411396.77719,Left,enter
622,411396.77719,Screen,enter
670,411399.411839,Screen,exit
671,411399.464815,Right,exit
672,411399.514825,Left,exit
675,411399.652992,Left,enter
676,411399.69844,Right,enter
700,411400.951426,Right,exit
701,411401.006151,Assembly,exit
705,411401.204565,Assembly,enter
707,411401.301023,Right,enter
707,411401.301023,Screen,enter
736,411402.946006,Right,exit
737,411403.006696,Screen,exit
740,411403.16629799997,Right,enter
776,411405.295861,Right,exit
776,411405.295861,Assembly,exit
776,411405.295861,Left,exit
