device_time_stamp,system_time_stamp,left_gaze_point_on_display_area,left_gaze_point_in_user_coordinate_system,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_in_trackbox_coordinate_system,left_gaze_origin_validity,right_gaze_point_on_display_area,right_gaze_point_in_user_coordinate_system,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_in_trackbox_coordinate_system,right_gaze_origin_validity,timestamp,gaze_vizualisation_x,gaze_vizualisation_y
4548099997,603271715173,"(0.454293429851532, 0.7230979800224304)","(-16.801443099975586, 70.66914367675781, 17.675546646118164)",1,3.9658203125,1,"(-86.13740539550781, -98.94728088378906, 831.2511596679688)","(0.6436576247215271, 0.7043163180351257, 0.8830789923667908)",1,"(0.4845384955406189, 0.6630363464355469)","(-5.68279504776001, 82.34003448486328, 21.923381805419922)",1,3.4447479248046875,1,"(-31.95309829711914, -105.468017578125, 835.9304809570312)","(0.5507254600524902, 0.7189799547195435, 0.8863265514373779)",1,1706192145543,0.47,0.69
4548111100,603271726276,"(0.454293429851532, 0.7230979800224304)","(-16.801443099975586, 70.66914367675781, 17.675546646118164)",1,3.9658203125,1,"(-86.01029205322266, -99.39559173583984, 831.2664794921875)","(0.6434440612792969, 0.7053371667861938, 0.8831888437271118)",1,"(0.4782017767429352, 0.6595328450202942)","(-8.012292861938477, 83.02080535888672, 22.171180725097656)",1,3.565887451171875,1,"(-31.811899185180664, -105.91687774658203, 835.9415893554688)","(0.5504913330078125, 0.7199975252151489, 0.8864502906799316)",1,1706192145554,0.47,0.69
4548122203,603271737363,"(0.45748764276504517, 0.7298645973205566)","(-15.627202033996582, 69.35428619384766, 17.196971893310547)",1,3.9581146240234375,1,"(-86.34474182128906, -98.52983093261719, 831.2122192382812)","(0.6440132260322571, 0.7033704519271851, 0.8829466700553894)",1,"(0.4782017767429352, 0.6595328450202942)","(-8.012292861938477, 83.02080535888672, 22.171180725097656)",1,3.565887451171875,1,"(-32.14241409301758, -105.06544494628906, 835.9047241210938)","(0.5510430932044983, 0.7180705070495605, 0.8861892223358154)",1,1706192145565,0.47,0.69
4548133307,603271748451,"(0.44803759455680847, 0.6041542887687683)","(-19.101207733154297, 93.78166198730469, 26.087848663330078)",1,4.18798828125,1,"(-86.2779769897461, -98.8179931640625, 831.1304931640625)","(0.6439179182052612, 0.7040510177612305, 0.8828389644622803)",1,"(0.47109735012054443, 0.6112512946128845)","(-10.6240234375, 92.4026107788086, 25.585905075073242)",1,3.64263916015625,1,"(-32.0123176574707, -105.50371551513672, 835.8428344726562)","(0.5508326292037964, 0.7190846800804138, 0.8861662745475769)",1,1706192145576,0.46,0.61
4548144410,603271759536,"(0.4514355957508087, 0.6061766743659973)","(-17.852052688598633, 93.38868713378906, 25.94481086730957)",1,4.19195556640625,1,"(-86.31232452392578, -98.72222137451172, 830.9257202148438)","(0.6440120339393616, 0.703886866569519, 0.8824190497398376)",1,"(0.47319039702415466, 0.6079131960868835)","(-9.854578018188477, 93.05126953125, 25.821998596191406)",1,3.608917236328125,1,"(-32.012264251708984, -105.51891326904297, 835.6560668945312)","(0.5508453249931335, 0.719172477722168, 0.8857997059822083)",1,1706192145587,0.46,0.61
4548155513,603271770620,"(0.4544236660003662, 0.5981218218803406)","(-16.753570556640625, 94.95384979248047, 26.514495849609375)",1,4.195281982421875,1,"(-86.37181854248047, -98.66447448730469, 830.9252319335938)","(0.6441130638122559, 0.7037540674209595, 0.8824167251586914)",1,"(0.4562949240207672, 0.6149290800094604)","(-16.0656681060791, 91.68797302246094, 25.3257999420166)",1,3.692169189453125,1,"(-32.024505615234375, -105.54651641845703, 835.6719970703125)","(0.5508655309677124, 0.7192302942276001, 0.8858389854431152)",1,1706192145598,0.46,0.61
4548166616,603271781713,"(0.4581104516983032, 0.5937855839729309)","(-15.398226737976074, 95.79644775390625, 26.821170806884766)",1,4.2241973876953125,1,"(-86.40534210205078, -98.57649993896484, 830.8173217773438)","(0.6441885828971863, 0.7035815715789795, 0.8821898102760315)",1,"(0.4545604884624481, 0.6159347295761108)","(-16.703269958496094, 91.49256134033203, 25.254661560058594)",1,3.6918182373046875,1,"(-32.02859878540039, -105.52681732177734, 835.5758666992188)","(0.5508785843849182, 0.7192130088806152, 0.8856437802314758)",1,1706192145610,0.46,0.6
4548177719,603271792814,"(0.45326533913612366, 0.5973631739616394)","(-17.17939567565918, 95.1012954711914, 26.568143844604492)",1,4.2512969970703125,1,"(-86.4010009765625, -98.45191955566406, 830.42529296875)","(0.6442497968673706, 0.7034026384353638, 0.8813852667808533)",1,"(0.4499237835407257, 0.6026860475540161)","(-18.407821655273438, 94.06698608398438, 26.191659927368164)",1,3.6788482666015625,1,"(-32.01740646362305, -105.4615707397461, 835.192626953125)","(0.5508843064308167, 0.7191747426986694, 0.8848668336868286)",1,1706192145656,0.45,0.6
4548188822,603271803914,"(0.44751212000846863, 0.6008854508399963)","(-19.294368743896484, 94.4168472290039, 26.319013595581055)",1,4.2435455322265625,1,"(-86.43525695800781, -98.39663696289062, 830.5125732421875)","(0.6442919373512268, 0.7032523155212402, 0.8815517425537109)",1,"(0.44193974137306213, 0.6049894094467163)","(-21.342897415161133, 93.6194076538086, 26.02874755859375)",1,3.6678009033203125,1,"(-32.01802062988281, -105.44450378417969, 835.287353515625)","(0.5508787631988525, 0.7191088795661926, 0.8850502967834473)",1,1706192145657,0.44,0.6
4548199925,603271815015,"(0.44586992263793945, 0.5854753255844116)","(-19.898082733154297, 97.41123962402344, 27.40892791748047)",1,4.2355194091796875,1,"(-86.47434997558594, -98.36410522460938, 830.6073608398438)","(0.6443413496017456, 0.7031518816947937, 0.8817393779754639)",1,"(0.4455251097679138, 0.6042781472206116)","(-20.024852752685547, 93.75762176513672, 26.079036712646484)",1,3.669891357421875,1,"(-32.03123092651367, -105.44503021240234, 835.3890991210938)","(0.5508943796157837, 0.7190807461738586, 0.8852531909942627)",1,1706192145657,0.45,0.59
