timestamp,event,device
227,enter,TABLE
290,quit,TABLE
304,enter,TABLE
367,quit,TABLE
421,enter,TABLE
499,quit,TABLE
648,enter,SCREEN
2933,quit,SCREEN
3136,enter,TABLE
3743,quit,TABLE
3744,enter,SCREEN
3793,quit,SCREEN
3794,enter,TABLE
3794,quit,TABLE
3795,enter,SCREEN
3810,quit,SCREEN
3811,enter,TABLE
3816,quit,TABLE
3817,enter,SCREEN
3825,quit,SCREEN
3826,enter,TABLE
3828,quit,TABLE
3829,enter,SCREEN
3843,quit,SCREEN
3844,enter,TABLE
3850,quit,TABLE
3851,enter,SCREEN
3878,quit,SCREEN
3879,enter,TABLE
3890,quit,TABLE
3891,enter,SCREEN
3908,quit,SCREEN
3909,enter,TABLE
3916,quit,TABLE
3917,enter,SCREEN
3944,quit,SCREEN
3945,enter,TABLE
3950,quit,TABLE
3951,enter,SCREEN
3974,quit,SCREEN
3975,enter,TABLE
3983,quit,TABLE
3984,enter,SCREEN
4006,quit,SCREEN
4007,enter,TABLE
4024,quit,TABLE
4025,enter,SCREEN
4071,quit,SCREEN
4072,enter,TABLE
4072,quit,TABLE
4073,enter,SCREEN
4334,quit,SCREEN
4335,enter,TABLE
4340,grasp,BLOCK
4340,quit,TABLE
4341,enter,SCREEN
4395,quit,SCREEN
4396,enter,TABLE
4406,quit,TABLE
4407,enter,SCREEN
4428,quit,SCREEN
4429,enter,TABLE
4435,quit,TABLE
4436,enter,SCREEN
4443,quit,SCREEN
4444,enter,TABLE
4459,quit,TABLE
4460,enter,SCREEN
4476,quit,SCREEN
4477,enter,TABLE
4483,quit,TABLE
4484,enter,SCREEN
4494,quit,SCREEN
4495,enter,TABLE
4495,quit,TABLE
4496,enter,SCREEN
4542,quit,SCREEN
4543,enter,TABLE
4549,quit,TABLE
4550,enter,SCREEN
4638,quit,SCREEN
4639,enter,TABLE
4639,quit,TABLE
4640,enter,SCREEN
4653,quit,SCREEN
4654,enter,TABLE
4661,quit,TABLE
4662,enter,SCREEN
4668,quit,SCREEN
4669,enter,TABLE
4671,quit,TABLE
4672,enter,SCREEN
4686,quit,SCREEN
4687,enter,TABLE
4694,quit,TABLE
4695,enter,SCREEN
4718,quit,SCREEN
4719,enter,TABLE
4736,quit,TABLE
4737,enter,SCREEN
4751,quit,SCREEN
4752,enter,TABLE
4757,quit,TABLE
4758,enter,SCREEN
4817,quit,SCREEN
4818,enter,TABLE
4827,quit,TABLE
4828,enter,SCREEN
4849,quit,SCREEN
4850,enter,TABLE
4850,quit,TABLE
4851,enter,SCREEN
4882,quit,SCREEN
4883,enter,TABLE
4893,quit,TABLE
4894,enter,SCREEN
4962,quit,SCREEN
4963,enter,TABLE
4971,quit,TABLE
4972,enter,SCREEN
4995,quit,SCREEN
4996,enter,TABLE
5004,quit,TABLE
5005,enter,SCREEN
5041,quit,SCREEN
5042,enter,TABLE
5042,quit,TABLE
5043,enter,SCREEN
5059,quit,SCREEN
5060,enter,TABLE
5060,quit,TABLE
5061,enter,SCREEN
5092,quit,SCREEN
5093,enter,TABLE
5094,quit,TABLE
5095,enter,SCREEN
5107,quit,SCREEN
5108,enter,TABLE
5116,quit,TABLE
5117,enter,SCREEN
5122,quit,SCREEN
5123,enter,TABLE
5127,quit,TABLE
5128,enter,SCREEN
5140,quit,SCREEN
5141,enter,TABLE
5204,quit,TABLE
5321,enter,TABLE
7604,quit,TABLE
7710,enter,SCREEN
8227,quit,SCREEN
8432,release,BLOCK
