timestamp,event,device
0,enter,TABLE
507,quit,TABLE
560,enter,TABLE
1050,quit,TABLE
2236,enter,TABLE
2447,quit,TABLE
3227,enter,SCREEN
3938,quit,SCREEN
4136,enter,TABLE
4398,quit,TABLE
4611,enter,SCREEN
5521,quit,SCREEN
5682,enter,SCREEN
6176,quit,SCREEN
6366,enter,TABLE
6520,quit,TABLE
7562,enter,SCREEN
7704,quit,SCREEN
7888,enter,TABLE
8176,quit,TABLE
8420,enter,SCREEN
9268,quit,SCREEN
9558,enter,TABLE
10370,quit,TABLE
10527,enter,SCREEN
11016,grasp,BLOCK
11625,quit,SCREEN
11701,enter,TABLE
11956,quit,TABLE
12126,enter,SCREEN
12858,quit,SCREEN
13042,enter,TABLE
13890,quit,TABLE
14086,enter,SCREEN
15021,quit,SCREEN
15203,enter,TABLE
17800,release,BLOCK
17860,quit,TABLE
