timestamp,event,device
610,enter,TABLE
1174,quit,TABLE
1399,enter,SCREEN
1559,quit,SCREEN
1619,enter,SCREEN
1735,quit,SCREEN
1736,enter,TABLE
1794,quit,TABLE
1795,enter,SCREEN
1849,quit,SCREEN
1850,enter,TABLE
1959,quit,TABLE
1959,enter,SCREEN
2048,quit,SCREEN
2174,enter,TABLE
2636,quit,TABLE
2718,grasp,BLOCK
2768,enter,TABLE
2880,quit,TABLE
2881,enter,SCREEN
2988,quit,SCREEN
3040,enter,SCREEN
3090,quit,SCREEN
3091,enter,TABLE
3143,quit,TABLE
3144,enter,SCREEN
3234,quit,SCREEN
3344,enter,TABLE
4709,release,BLOCK
4769,quit,TABLE
