timestamp,event,device
670,enter,TABLE
818,quit,TABLE
1021,enter,SCREEN
1129,quit,SCREEN
1130,enter,TABLE
1180,quit,TABLE
1181,enter,SCREEN
1288,quit,SCREEN
1289,enter,TABLE
1394,quit,TABLE
1395,enter,SCREEN
1559,quit,SCREEN
1560,enter,TABLE
1614,quit,TABLE
1615,enter,SCREEN
1668,quit,SCREEN
1669,enter,TABLE
1776,quit,TABLE
1886,enter,TABLE
1977,quit,TABLE
2058,enter,TABLE
2597,quit,TABLE
2639,grasp,BLOCK
2685,enter,SCREEN
3074,quit,SCREEN
3337,enter,TABLE
4388,quit,TABLE
4439,release,BLOCK
