timestamp,event,device
11,enter,SCREEN
718,quit,SCREEN
719,enter,TABLE
748,quit,TABLE
749,enter,SCREEN
908,quit,SCREEN
909,enter,TABLE
915,quit,TABLE
916,enter,SCREEN
925,quit,SCREEN
926,enter,TABLE
934,quit,TABLE
935,enter,SCREEN
1022,quit,SCREEN
1023,enter,TABLE
1201,quit,TABLE
1926,grasp,BLOCK
2507,enter,TABLE
2582,quit,TABLE
2629,enter,TABLE
2697,quit,TABLE
2823,enter,TABLE
2953,quit,TABLE
3133,enter,TABLE
3197,quit,TABLE
3410,enter,TABLE
3504,quit,TABLE
3973,release,BLOCK
