device_time_stamp,system_time_stamp,left_gaze_point_on_display_area,left_gaze_point_in_user_coordinate_system,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_in_trackbox_coordinate_system,left_gaze_origin_validity,right_gaze_point_on_display_area,right_gaze_point_in_user_coordinate_system,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_in_trackbox_coordinate_system,right_gaze_origin_validity,timestamp
12382274927,878860260068,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-43.99717330932617, -84.89488983154297, 819.8505859375)","(0.5723991990089417, 0.6758331656455994, 0.8508154153823853)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1702296782037
12382286030,878860271172,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-45.14692306518555, -84.64811706542969, 819.8157348632812)","(0.5743936896324158, 0.6752463579177856, 0.8508197069168091)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1702296782043
12382297133,878860282278,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-43.599700927734375, -80.18743133544922, 820.3729858398438)","(0.5715874433517456, 0.6648383736610413, 0.8508697748184204)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1702296782082
12382308236,878860293384,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-45.392333984375, -80.63089752197266, 820.2256469726562)","(0.5747171640396118, 0.6658584475517273, 0.8508565425872803)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1702296782082
12382319340,878860304492,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-45.90410614013672, -80.29849243164062, 820.2295532226562)","(0.575599193572998, 0.665078341960907, 0.8508561849594116)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1702296782084
12382330443,878860315599,"(0.8341838121414185, 0.49660995602607727)","(122.85330963134766, 114.67910766601562, 33.69392395019531)",1,2.97088623046875,1,"(-46.121788024902344, -81.41542053222656, 820.1017456054688)","(0.5760067105293274, 0.6676846146583557, 0.8508453369140625)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1702296782088,0.8341838121414185,0.49660995602607727
12382341546,878860326703,"(0.8341838121414185, 0.49660995602607727)","(122.85330963134766, 114.67910766601562, 33.69392395019531)",1,2.97088623046875,1,"(-45.328094482421875, -79.4265365600586, 820.3628540039062)","(0.5745737552642822, 0.6630454063415527, 0.8508886694908142)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1702296782100,0.8341838121414185,0.49660995602607727
12382352649,878860337807,"(0.8055019378662109, 0.4423939287662506)","(112.30933380126953, 125.2140884399414, 37.5283203125)",1,3.230712890625,1,"(-46.32342529296875, -79.96694946289062, 820.2540283203125)","(0.5763188600540161, 0.6642975807189941, 0.8508873581886292)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1702296782111,0.8055019378662109,0.4423939287662506
12382363752,878860348910,"(0.7180293798446655, 0.4081404507160187)","(80.15279388427734, 131.87005615234375, 39.95087814331055)",1,3.7684783935546875,1,"(-44.51817321777344, -79.36393737792969, 820.4761962890625)","(0.5731574892997742, 0.662892758846283, 0.8510138988494873)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(37.4322509765625, -83.97264862060547, 821.2958984375)","(0.43120938539505005, 0.675089955329895, 0.8528514504432678)",1,1702296782123,0.7180293798446655,0.4081404507160187
12382374855,878860360014,"(0.7180293798446655, 0.4081404507160187)","(80.15279388427734, 131.87005615234375, 39.95087814331055)",1,3.7684783935546875,1,"(-44.44268798828125, -80.05157470703125, 820.3008422851562)","(0.5730540156364441, 0.6645227074623108, 0.8507899045944214)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(37.95199203491211, -84.74979400634766, 821.1057739257812)","(0.43030688166618347, 0.6769404411315918, 0.8526796698570251)",1,1702296782133,0.7180293798446655,0.4081404507160187
12382385958,878860371117,"(0.7145265340805054, 0.42712536454200745)","(78.86505889892578, 128.18101501464844, 38.60818862915039)",1,3.7315826416015625,1,"(-45.16524887084961, -79.27825927734375, 820.7827758789062)","(0.5742483139038086, 0.6626129746437073, 0.8516771197319031)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(37.71284866333008, -84.28935241699219, 821.6659545898438)","(0.4307573139667511, 0.6757389903068542, 0.853676974773407)",1,1702296782145,0.7145265340805054,0.42712536454200745
12382397061,878860382223,"(0.7027305960655212, 0.35174304246902466)","(74.52865600585938, 142.82888793945312, 43.93964385986328)",1,3.8359527587890625,1,"(-45.30628967285156, -79.17232513427734, 820.4979858398438)","(0.5745188593864441, 0.6624284386634827, 0.8511062264442444)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(37.93699645996094, -84.40155792236328, 821.4008178710938)","(0.43035030364990234, 0.6760657429695129, 0.853193461894989)",1,1702296782156,0.7027305960655212,0.35174304246902466
12382408165,878860393332,"(0.7040232419967651, 0.35188916325569153)","(75.00382232666016, 142.80050659179688, 43.9293098449707)",1,3.8331756591796875,1,"(-45.52233123779297, -79.1022720336914, 820.564453125)","(0.5748857855796814, 0.6622472405433655, 0.8512486815452576)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(38.069820404052734, -84.49510955810547, 821.4896240234375)","(0.4301287829875946, 0.6762633323669434, 0.853401243686676)",1,1702296782166,0.7040232419967651,0.35188916325569153
12382419268,878860404440,"(0.7014500498771667, 0.34871193766593933)","(74.0578842163086, 143.41787719726562, 44.154029846191406)",1,3.8609466552734375,1,"(-45.76289749145508, -79.06681060791016, 820.4545288085938)","(0.5753130912780762, 0.6621845364570618, 0.8510499000549316)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(38.10858154296875, -84.58560943603516, 821.4043579101562)","(0.43005645275115967, 0.6764933466911316, 0.8532539010047913)",1,1702296782178,0.7014500498771667,0.34871193766593933
12382430371,878860415549,"(0.6703163385391235, 0.352893203496933)","(62.612571716308594, 142.6053924560547, 43.85828399658203)",1,3.853118896484375,1,"(-45.82801055908203, -78.9979248046875, 820.1141967773438)","(0.5754584074020386, 0.662099301815033, 0.8503674268722534)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(38.3602180480957, -84.61620330810547, 821.0659790039062)","(0.42959433794021606, 0.6766501069068909, 0.8526108264923096)",1,1702296782189,0.6703163385391235,0.352893203496933
12382441474,878860426657,"(0.6539408564567566, 0.3629232943058014)","(56.59265899658203, 140.65638732910156, 43.148895263671875)",1,3.867645263671875,1,"(-46.20570755004883, -79.0576400756836, 820.7688598632812)","(0.5760495662689209, 0.6620844006538391, 0.8517221808433533)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(38.34164047241211, -84.74525451660156, 821.7498168945312)","(0.42968273162841797, 0.6767841577529907, 0.853994607925415)",1,1702296782200,0.6539408564567566,0.3629232943058014
12382452577,878860437762,"(0.6496333479881287, 0.3634151518344879)","(55.009124755859375, 140.56082153320312, 43.114105224609375)",1,3.8427276611328125,1,"(-44.48286056518555, -79.38590240478516, 820.8259887695312)","(0.5730632543563843, 0.6628665328025818, 0.8517096042633057)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(40.055660247802734, -85.07390594482422, 821.6306762695312)","(0.42671114206314087, 0.6776074171066284, 0.8539878129959106)",1,1702296782234,0.6496333479881287,0.3634151518344879
12382463680,878860448867,"(0.5479167699813843, 0.4111756980419159)","(17.616254806518555, 131.28024291992188, 39.73629379272461)",1,3.82421875,1,"(-46.54940414428711, -79.13426208496094, 821.5018310546875)","(0.576573371887207, 0.6620917916297913, 0.8532324433326721)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(38.425872802734375, -84.88504791259766, 822.5045166015625)","(0.42959895730018616, 0.6769281029701233, 0.8555309772491455)",1,1702296782234,0.5479167699813843,0.4111756980419159
12382474783,878860459971,"(0.5439242720603943, 0.4157796800136566)","(16.148508071899414, 130.3856201171875, 39.41069030761719)",1,3.834442138671875,1,"(-46.753814697265625, -79.0071792602539, 820.6732177734375)","(0.5770083665847778, 0.661977231502533, 0.8515840768814087)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(38.47834014892578, -84.82698059082031, 821.6924438476562)","(0.4294428825378418, 0.6769893765449524, 0.8539101481437683)",1,1702296782235,0.5439242720603943,0.4157796800136566
12382485886,878860471075,"(0.5426724553108215, 0.4140266478061676)","(15.688333511352539, 130.72625732421875, 39.534664154052734)",1,3.848876953125,1,"(-46.88568878173828, -78.99169158935547, 820.8084716796875)","(0.5772231221199036, 0.6619088053703308, 0.8518649935722351)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(38.62504959106445, -84.86082458496094, 821.833251953125)","(0.429200679063797, 0.6770368814468384, 0.8542105555534363)",1,1702296782251,0.5426724553108215,0.4140266478061676
12382496990,878860482180,"(0.5409550070762634, 0.4038877487182617)","(15.05696964263916, 132.6964569091797, 40.251609802246094)",1,3.8234100341796875,1,"(-47.15880584716797, -78.99591827392578, 820.8356323242188)","(0.5776938199996948, 0.6619067192077637, 0.8519509434700012)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(38.52677917480469, -84.95402526855469, 821.8900756835938)","(0.4293768107891083, 0.6772361993789673, 0.8543335199356079)",1,1702296782255,0.5409550070762634,0.4038877487182617
12382508093,878860493284,"(0.5426727533340454, 0.4033288061618805)","(15.688445091247559, 132.8050537109375, 40.29114532470703)",1,3.8289794921875,1,"(-47.263893127441406, -78.97090148925781, 820.9472045898438)","(0.5778642296791077, 0.6618220806121826, 0.8521798253059387)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(38.59085464477539, -85.00594329833984, 822.0123901367188)","(0.4292764663696289, 0.6773279905319214, 0.8545931577682495)",1,1702296782268,0.5426727533340454,0.4033288061618805
12382519196,878860504389,"(0.544492244720459, 0.41467052698135376)","(16.35733985900879, 130.60118103027344, 39.48899459838867)",1,3.84197998046875,1,"(-47.40361785888672, -78.96443939208984, 821.1693725585938)","(0.5780836939811707, 0.6617551445960999, 0.8526362180709839)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(38.59020233154297, -85.06566619873047, 822.2493286132812)","(0.42929741740226746, 0.6774089932441711, 0.8550761938095093)",1,1702296782278,0.544492244720459,0.41467052698135376
12382530299,878860515493,"(0.5468614101409912, 0.4253377616405487)","(17.22828483581543, 128.52835083007812, 38.7346305847168)",1,3.8448028564453125,1,"(-47.167884826660156, -78.88126373291016, 821.143798828125)","(0.5776765942573547, 0.6615737676620483, 0.8525424599647522)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(39.04539489746094, -85.00615692138672, 822.1903076171875)","(0.42850419878959656, 0.6772955656051636, 0.8549894094467163)",1,1702296782289,0.5468614101409912,0.4253377616405487
12382541402,878860526598,"(0.5450698733329773, 0.4241960346698761)","(16.56963539123535, 128.75021362304688, 38.81538009643555)",1,3.8277435302734375,1,"(-47.2254753112793, -78.83301544189453, 821.0731811523438)","(0.5777827501296997, 0.6614766716957092, 0.8523995280265808)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(39.176185607910156, -84.9852523803711, 822.1193237304688)","(0.4282718300819397, 0.6772670745849609, 0.8548564314842224)",1,1702296782300,0.5450698733329773,0.4241960346698761
12382552505,878860537703,"(0.5433852076530457, 0.4329715967178345)","(15.950324058532715, 127.04499816894531, 38.194740295410156)",1,3.8748931884765625,1,"(-47.35086441040039, -78.84156799316406, 821.2205810546875)","(0.5779851675033569, 0.6614612340927124, 0.8527085185050964)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(39.22012710571289, -85.01589965820312, 822.2740478515625)","(0.4282087981700897, 0.6773016452789307, 0.8551743030548096)",1,1702296782311,0.5433852076530457,0.4329715967178345
12382563608,878860548807,"(0.54421067237854, 0.4451824724674225)","(16.253768920898438, 124.6722412109375, 37.331146240234375)",1,3.9041595458984375,1,"(-47.42015075683594, -78.85060119628906, 821.416259765625)","(0.5780854821205139, 0.6614375114440918, 0.8531071543693542)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(39.31332778930664, -85.04592895507812, 822.4711303710938)","(0.4280640482902527, 0.6773257255554199, 0.8555810451507568)",1,1702296782322,0.54421067237854,0.4451824724674225
12382574711,878860559911,"(0.546305775642395, 0.4482889175415039)","(17.02398109436035, 124.06861877441406, 37.11144256591797)",1,3.9317474365234375,1,"(-47.456485748291016, -78.84964752197266, 821.4502563476562)","(0.5781449675559998, 0.6614270806312561, 0.8531785607337952)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(39.40825271606445, -85.0648422241211, 822.5048217773438)","(0.42790287733078003, 0.6773632764816284, 0.8556607961654663)",1,1702296782333,0.546305775642395,0.4482889175415039
