timestamp,event,device
0,enter,TABLE
500,quit,TABLE
705,enter,SCREEN
766,quit,SCREEN
828,enter,SCREEN
1669,quit,SCREEN
1730,enter,SCREEN
1789,quit,SCREEN
1790,enter,TABLE
1848,quit,TABLE
1849,enter,SCREEN
1909,quit,SCREEN
1910,enter,TABLE
2031,quit,TABLE
2031,enter,SCREEN
2097,quit,SCREEN
2155,enter,TABLE
2626,quit,TABLE
2684,enter,SCREEN
2796,grasp,BLOCK
2965,quit,SCREEN
3023,enter,SCREEN
3135,quit,SCREEN
3192,enter,SCREEN
3365,quit,SCREEN
3423,enter,TABLE
3527,quit,TABLE
3570,enter,TABLE
4825,quit,TABLE
5014,release,BLOCK
