timestamp,event,device
0,enter,TABLE
609,quit,TABLE
1061,enter,SCREEN
1125,quit,SCREEN
1244,enter,SCREEN
1537,quit,SCREEN
1538,enter,TABLE
2352,quit,TABLE
2483,enter,SCREEN
2680,quit,SCREEN
2951,enter,TABLE
3802,quit,TABLE
4670,enter,TABLE
5349,quit,TABLE
5524,enter,TABLE
5639,quit,TABLE
6120,enter,TABLE
8049,quit,TABLE
8208,enter,TABLE
8474,quit,TABLE
8794,enter,TABLE
9562,quit,TABLE
9618,enter,TABLE
10408,grasp,BLOCK
11532,quit,TABLE
11701,enter,SCREEN
11878,quit,SCREEN
11993,enter,SCREEN
12153,quit,SCREEN
12231,enter,TABLE
13639,release,BLOCK
13699,quit,TABLE
