timestamp,event,device
0,enter,TABLE
751,quit,TABLE
808,enter,SCREEN
996,quit,SCREEN
997,enter,TABLE
1058,quit,TABLE
1121,enter,SCREEN
1371,quit,SCREEN
1372,enter,TABLE
1437,quit,TABLE
1437,enter,SCREEN
1622,quit,SCREEN
1623,enter,TABLE
1748,quit,TABLE
1748,enter,SCREEN
1945,quit,SCREEN
1946,enter,TABLE
2005,quit,TABLE
2006,enter,SCREEN
2071,quit,SCREEN
2136,enter,SCREEN
2255,quit,SCREEN
2256,enter,TABLE
2319,quit,TABLE
2471,enter,TABLE
3007,quit,TABLE
3060,enter,SCREEN
3163,quit,SCREEN
3319,grasp,BLOCK
3373,enter,SCREEN
3707,quit,SCREEN
3997,enter,TABLE
5456,release,BLOCK
5516,quit,TABLE
