timestamp,event,device
0,enter,TABLE
971,quit,TABLE
972,enter,SCREEN
1032,quit,SCREEN
1033,enter,TABLE
1094,quit,TABLE
1094,enter,SCREEN
1291,quit,SCREEN
1292,enter,TABLE
1421,quit,TABLE
1421,enter,SCREEN
1485,quit,SCREEN
1486,enter,TABLE
1553,quit,TABLE
1553,enter,SCREEN
1929,quit,SCREEN
1930,enter,TABLE
1994,quit,TABLE
1994,enter,SCREEN
2058,quit,SCREEN
2059,enter,TABLE
2122,quit,TABLE
2122,enter,SCREEN
2186,quit,SCREEN
2187,enter,TABLE
2328,quit,TABLE
2328,enter,SCREEN
2532,quit,SCREEN
2598,enter,SCREEN
2670,quit,SCREEN
2671,enter,TABLE
2806,quit,TABLE
2806,enter,SCREEN
2875,quit,SCREEN
2940,enter,SCREEN
3068,quit,SCREEN
3069,enter,TABLE
3132,quit,TABLE
3198,enter,TABLE
3317,quit,TABLE
3533,enter,TABLE
4237,grasp,BLOCK
6188,quit,TABLE
6247,enter,TABLE
6408,quit,TABLE
6466,enter,SCREEN
6584,quit,SCREEN
6820,enter,TABLE
6920,quit,TABLE
7016,enter,TABLE
8389,release,BLOCK
8449,quit,TABLE
