pupil_timestamp,world_index,eye_id,confidence,norm_pos_x,norm_pos_y,diameter,method,ellipse_center_x,ellipse_center_y,ellipse_axis_a,ellipse_axis_b,ellipse_angle,diameter_3d,model_confidence,model_id,sphere_center_x,sphere_center_y,sphere_center_z,sphere_radius,circle_3d_center_x,circle_3d_center_y,circle_3d_center_z,circle_3d_normal_x,circle_3d_normal_y,circle_3d_normal_z,circle_3d_radius,theta,phi,projected_sphere_center_x,projected_sphere_center_y,projected_sphere_axis_a,projected_sphere_axis_b,projected_sphere_angle
-819002.3840740001,0,1,0.7845933437347412,0.33477394580841063,0.5246396700541178,49.40114212036133,2d c++,107.1276626586914,114.08647918701172,40.04850769042969,49.40114212036133,42.21720886230469,,,,,,,,,,,,,,,,,,,,,
-819002.3840740001,0,1,0.7845933437347412,0.3347825204139097,0.5246281544491286,49.39975224915374,pye3d 0.3.0 real-time,107.1304065324511,114.08924293220915,40.371405308972,49.39975224915374,42.25150084104037,1.1035666626540999,0.1,,-2.1065052136891076,-5.997121979541403,17.56128880160461,10.392304845413264,5.252104639986683,-1.4835028742292096,11.775262220819977,0.708082563313525,0.4343232009119054,-0.556760667325723,0.5517833313270499,1.121509553169202,-0.666327219455572,118.00755797884236,1.9340858259099463,501.7305425477861,501.7305425477861,0.0
-819002.376016,0,1,0.9105679392814636,0.33493504524230955,0.5243346532185873,49.41816329956055,2d c++,107.17921447753906,114.15968322753906,40.055809020996094,49.41816329956055,41.992679595947266,,,,,,,,,,,,,,,,,,,,,
-819002.376016,0,1,0.9105679392814636,0.3349472152640175,0.524333073144879,49.41873862993221,pye3d 0.3.0 real-time,107.18310888448559,114.16006244522906,40.337459866788606,49.41873862993221,42.21413749628934,1.1038354814188982,0.1,,-2.1065052136891076,-5.997121979541403,17.56128880160461,10.392304845413264,5.263947502745455,-1.4775034816383368,11.795052994059553,0.7092221433138172,0.43490049273312453,-0.5548562992828332,0.5519177407094491,1.1208685578491295,-0.6638825212215896,118.00755797884236,1.9340858259099463,501.7305425477861,501.7305425477861,0.0
-819002.368064,0,1,0.907622754573822,0.33526201248168946,0.5246835072835286,49.554656982421875,2d c++,107.28384399414062,114.07595825195312,40.311363220214844,49.554656982421875,40.188236236572266,,,,,,,,,,,,,,,,,,,,,
-819002.368064,0,1,0.907622754573822,0.3353086317704529,0.5247562919871234,49.57019567210456,pye3d 0.3.0 real-time,107.29876216654493,114.0584899230904,40.44911546864896,49.57019567210456,41.964160750878776,1.1061372872696005,0.1,,-2.1065052136891076,-5.997121979541403,17.56128880160461,10.392304845413264,5.2843624600201045,-1.4959926898830602,11.80673320212519,0.7111865734934861,0.43312136784025884,-0.5537323707376853,0.5530686436348002,1.1228433723292883,-0.6615574650088465,118.00755797884236,1.9340858259099463,501.7305425477861,501.7305425477861,0.0
-819002.359933,0,1,0.9243558049201965,0.3352180480957031,0.5247513135274251,49.399681091308594,2d c++,107.269775390625,114.05968475341797,40.15895462036133,49.399681091308594,42.76440429687503,,,,,,,,,,,,,,,,,,,,,
-819002.359933,0,1,0.9243558049201965,0.33520528416323436,0.5247176148295007,49.392911067126036,pye3d 0.3.0 real-time,107.265690932235,114.06777244091982,40.299181699091775,49.392911067126036,42.117352591741906,1.1031979260987401,0.1,,-2.1065052136891076,-5.997121979541403,17.56128880160461,10.392304845413264,5.273406894565991,-1.4793991034455853,11.805676124466725,0.7101323737161432,0.434718086439675,-0.5538340880827968,0.5515989630493701,1.1210711139004845,-0.6623657369421805,118.00755797884236,1.9340858259099463,501.7305425477861,501.7305425477861,0.0
-819002.3478260001,1,1,0.8814612030982971,0.33489553928375243,0.5248489697774251,49.143798828125,2d c++,107.16657257080078,114.03624725341797,40.16144561767578,49.143798828125,42.99953460693362,,,,,,,,,,,,,,,,,,,,,
-819002.3478260001,1,1,0.8814612030982971,0.3348783125457569,0.5248215303715176,49.13768262934533,pye3d 0.3.0 real-time,107.1610600146422,114.04283271083577,40.136528879949076,49.13768262934533,42.32977736020658,1.099019832739204,0.1,,-2.1065052136891076,-5.997121979541403,17.56128880160461,10.392304845413264,5.2489812530004905,-1.4683908083972934,11.783104587004502,0.7077820152606481,0.43577736012458346,-0.5560060352877698,0.549509916369602,1.1198945492458798,-0.6658745308299101,118.00755797884236,1.9340858259099463,501.7305425477861,501.7305425477861,0.0
-819002.340052,1,1,0.9908201098442078,0.3347831140616301,0.5240764541373621,49.67624368275755,pye3d 0.3.0 real-time,107.13059649972163,114.22165100703309,40.52312895933134,49.67624368275755,42.39458826334259,1.1385231454441174,0.1,,-2.1619778631346978,-5.818046091368779,17.919416794416424,10.392304845413264,5.176824668702272,-1.25471163077669,12.147245972318728,0.7061766028809303,0.43910706320418974,-0.5554273963244347,0.5692615727220587,1.1161917755990571,-0.6664719148490577,117.84759643340281,7.922246965107547,490.6965150960626,490.6965150960626,0.0
