world_index,world_timestamp,surface_name,event_type
0,259900.427116,Right,enter
0,259900.427116,Assembly,enter
0,259900.427116,Left,enter
77,259904.874045,Right,exit
77,259904.874045,Assembly,exit
77,259904.874045,Left,exit
85,259905.225412,Left,enter
87,259905.315428,Assembly,enter
87,259905.315428,Screen,enter
90,259905.466555,Assembly,exit
90,259905.466555,Left,exit
91,259905.522126,Screen,exit
98,259905.805355,Right,enter
99,259905.848138,Assembly,enter
99,259905.848138,Left,enter
109,259906.36646999998,Right,exit
109,259906.36646999998,Assembly,exit
109,259906.36646999998,Left,exit
117,259906.69338799999,Assembly,enter
117,259906.69338799999,Left,enter
117,259906.69338799999,Screen,enter
133,259907.514391,Assembly,exit
133,259907.514391,Left,exit
133,259907.514391,Screen,exit
137,259907.69629199998,Left,enter
138,259907.741531,Right,enter
138,259907.741531,Assembly,enter
139,259907.796803,Screen,enter
141,259907.90820799998,Right,exit
142,259907.961651,Assembly,exit
143,259908.011928,Screen,exit
144,259908.062167,Left,exit
147,259908.197346,Left,enter
147,259908.197346,Screen,enter
148,259908.242597,Assembly,enter
158,259908.811835,Assembly,exit
159,259908.86491899999,Left,exit
159,259908.86491899999,Screen,exit
166,259909.17610799999,Right,enter
166,259909.17610799999,Left,enter
167,259909.221894,Assembly,enter
210,259911.388135,Right,exit
210,259911.388135,Assembly,exit
210,259911.388135,Left,exit
216,259911.645386,Left,enter
217,259911.68573599998,Assembly,enter
217,259911.68573599998,Screen,enter
224,259912.051159,Assembly,exit
225,259912.10890999998,Left,exit
225,259912.10890999998,Screen,exit
231,259912.358842,Right,enter
231,259912.358842,Assembly,enter
231,259912.358842,Left,enter
235,259912.571306,Right,exit
235,259912.571306,Assembly,exit
235,259912.571306,Left,exit
242,259912.857938,Left,enter
242,259912.857938,Screen,enter
243,259912.90826199998,Assembly,enter
257,259913.706745,Assembly,exit
257,259913.706745,Screen,exit
260,259913.857142,Assembly,enter
260,259913.857142,Screen,enter
306,259916.364574,Assembly,exit
308,259916.465494,Assembly,enter
310,259916.569478,Assembly,exit
310,259916.569478,Left,exit
310,259916.569478,Screen,exit
317,259916.890681,Right,enter
317,259916.890681,Left,enter
318,259916.939281,Assembly,enter
359,259919.14008399998,Right,exit
359,259919.14008399998,Assembly,exit
359,259919.14008399998,Left,exit
367,259919.448331,Left,enter
368,259919.490547,Assembly,enter
368,259919.490547,Screen,enter
392,259920.75638,Assembly,exit
392,259920.75638,Screen,exit
393,259920.810983,Left,exit
397,259920.992767,Left,enter
398,259921.036999,Right,enter
398,259921.036999,Assembly,enter
399,259921.09012399998,Screen,enter
400,259921.150469,Screen,exit
404,259921.372626,Screen,enter
404,259921.372626,Screen,exit
405,259921.427245,Right,exit
407,259921.52991399998,Right,enter
450,259923.95342,Right,exit
450,259923.95342,Assembly,exit
450,259923.95342,Left,exit
458,259924.261599,Left,enter
459,259924.307622,Assembly,enter
460,259924.359791,Screen,enter
482,259925.533679,Assembly,exit
482,259925.533679,Screen,exit
483,259925.58948999998,Left,exit
490,259925.862512,Right,enter
491,259925.90271199998,Assembly,enter
491,259925.90271199998,Left,enter
506,259926.724376,Left,exit
508,259926.81944599998,Assembly,exit
510,259926.910771,Assembly,enter
510,259926.910771,Left,enter
520,259927.452252,Right,exit
520,259927.452252,Assembly,exit
520,259927.452252,Left,exit
527,259927.733626,Assembly,enter
527,259927.733626,Left,enter
528,259927.781201,Screen,enter
537,259928.253865,Assembly,exit
537,259928.253865,Left,exit
537,259928.253865,Screen,exit
544,259928.532384,Left,enter
545,259928.576413,Right,enter
545,259928.576413,Assembly,enter
590,259930.914141,Right,exit
590,259930.914141,Assembly,exit
590,259930.914141,Left,exit
595,259931.116939,Assembly,enter
595,259931.116939,Left,enter
596,259931.16698799998,Screen,enter
624,259932.778485,Assembly,exit
624,259932.778485,Left,exit
624,259932.778485,Screen,exit
633,259933.11351999998,Right,enter
633,259933.11351999998,Assembly,enter
634,259933.160763,Left,enter
660,259934.494187,Right,exit
660,259934.494187,Assembly,exit
660,259934.494187,Left,exit
662,259934.582463,Right,enter
662,259934.582463,Assembly,enter
663,259934.625853,Left,enter
693,259936.165261,Right,exit
693,259936.165261,Assembly,exit
693,259936.165261,Left,exit
700,259936.448826,Left,enter
701,259936.495195,Assembly,enter
701,259936.495195,Screen,enter
724,259937.747447,Assembly,exit
724,259937.747447,Left,exit
724,259937.747447,Screen,exit
734,259938.128511,Right,enter
734,259938.128511,Assembly,enter
735,259938.174447,Left,enter
764,259939.636765,Right,exit
764,259939.636765,Left,exit
765,259939.683368,Assembly,exit
768,259939.800567,Right,enter
768,259939.800567,Assembly,enter
768,259939.800567,Left,enter
798,259941.398616,Right,exit
798,259941.398616,Assembly,exit
799,259941.449212,Left,exit
806,259941.73586699998,Left,enter
807,259941.785495,Assembly,enter
807,259941.785495,Screen,enter
827,259942.857987,Assembly,exit
827,259942.857987,Left,exit
827,259942.857987,Screen,exit
836,259943.23603899998,Right,enter
836,259943.23603899998,Assembly,enter
836,259943.23603899998,Left,enter
851,259944.026247,Right,exit
852,259944.076011,Assembly,exit
853,259944.121797,Left,exit
861,259944.46500599998,Assembly,enter
861,259944.46500599998,Left,enter
861,259944.46500599998,Screen,enter
865,259944.676919,Assembly,exit
865,259944.676919,Screen,exit
866,259944.72931199998,Left,exit
872,259944.968175,Left,enter
873,259945.01191,Assembly,enter
874,259945.05666,Right,enter
903,259946.554376,Right,exit
903,259946.554376,Assembly,exit
904,259946.598601,Left,exit
913,259946.93415,Assembly,enter
913,259946.93415,Left,enter
913,259946.93415,Screen,enter
940,259948.359819,Assembly,exit
940,259948.359819,Left,exit
940,259948.359819,Screen,exit
950,259948.769994,Right,enter
950,259948.769994,Assembly,enter
951,259948.82301599998,Left,enter
960,259949.366395,Right,exit
960,259949.366395,Left,exit
961,259949.429351,Assembly,exit
963,259949.530799,Right,enter
963,259949.530799,Assembly,enter
963,259949.530799,Left,enter
999,259951.583372,Right,exit
999,259951.583372,Assembly,exit
999,259951.583372,Left,exit
1007,259951.894841,Left,enter
1009,259951.977448,Assembly,enter
1009,259951.977448,Screen,enter
1014,259952.231402,Assembly,exit
1014,259952.231402,Screen,exit
1015,259952.27876299998,Left,exit
1024,259952.635621,Right,enter
1024,259952.635621,Assembly,enter
1026,259952.73082,Left,enter
1035,259953.202315,Left,exit
1036,259953.252896,Right,exit
1038,259953.347568,Right,enter
1038,259953.347568,Left,enter
1069,259954.93691,Right,exit
1069,259954.93691,Assembly,exit
1069,259954.93691,Left,exit
1078,259955.277768,Left,enter
1079,259955.320856,Assembly,enter
1079,259955.320856,Screen,enter
1098,259956.30787699998,Assembly,exit
1098,259956.30787699998,Left,exit
1098,259956.30787699998,Screen,exit
1105,259956.623546,Right,enter
1105,259956.623546,Left,enter
1106,259956.677788,Assembly,enter
1139,259958.47106399998,Right,exit
1139,259958.47106399998,Assembly,exit
1139,259958.47106399998,Left,exit
