timestamp,event,device
0,enter,SCREEN
1353,quit,SCREEN
1520,enter,TABLE
2090,quit,TABLE
2441,enter,SCREEN
2618,quit,SCREEN
2680,enter,SCREEN
2743,quit,SCREEN
2801,enter,TABLE
2863,quit,TABLE
3678,enter,TABLE
3783,quit,TABLE
4119,enter,SCREEN
4238,quit,SCREEN
4299,enter,SCREEN
4363,quit,SCREEN
4483,enter,SCREEN
4764,quit,SCREEN
5010,enter,TABLE
5132,quit,TABLE
5630,enter,SCREEN
5731,quit,SCREEN
5732,enter,TABLE
5783,quit,TABLE
5784,enter,SCREEN
5984,quit,SCREEN
5985,enter,TABLE
6329,quit,TABLE
6599,enter,SCREEN
6665,quit,SCREEN
6666,enter,TABLE
6733,grasp,BLOCK
6799,quit,TABLE
6857,enter,SCREEN
6916,quit,SCREEN
6917,enter,TABLE
9175,release,BLOCK
9235,quit,TABLE
