timestamp,event,device
0,enter,SCREEN
605,quit,SCREEN
650,enter,TABLE
2178,quit,TABLE
2230,enter,TABLE
2377,quit,TABLE
2377,enter,SCREEN
6910,quit,SCREEN
7117,enter,SCREEN
7536,quit,SCREEN
7537,enter,TABLE
7632,quit,TABLE
7762,enter,TABLE
8473,grasp,BLOCK
8517,quit,TABLE
8602,enter,TABLE
8814,quit,TABLE
8814,enter,SCREEN
9144,quit,SCREEN
9199,enter,SCREEN
9311,quit,SCREEN
9369,enter,SCREEN
10698,quit,SCREEN
10738,enter,TABLE
12927,quit,TABLE
13091,enter,SCREEN
13429,quit,SCREEN
13546,enter,SCREEN
13873,release,BLOCK
13933,quit,SCREEN
