timestamp,x,y
1706090872282,nan,nan
1706090872293,nan,nan
1706090872305,nan,nan
1706090872315,nan,nan
1706090872327,nan,nan
1706090872339,nan,nan
1706090872360,nan,nan
1706090872394,nan,nan
1706090872395,nan,nan
1706090872405,nan,nan
1706090872416,nan,nan
1706090872428,nan,nan
1706090872440,nan,nan
1706090872449,nan,nan
1706090872459,nan,nan
1706090872472,nan,nan
1706090872481,nan,nan
1706090872493,nan,nan
1706090872504,nan,nan
1706090872515,nan,nan
1706090872548,nan,nan
1706090872549,nan,nan
1706090872565,nan,nan
1706090872571,nan,nan
1706090872583,nan,nan
1706090872593,nan,nan
1706090872605,nan,nan
1706090872615,nan,nan
1706090872627,nan,nan
1706090872638,nan,nan
1706090872649,nan,nan
1706090872660,nan,nan
1706090872706,nan,nan
1706090872707,nan,nan
1706090872723,nan,nan
1706090872726,nan,nan
1706090872739,nan,nan
1706090872748,nan,nan
1706090872759,nan,nan
1706090872771,nan,nan
1706090872781,nan,nan
1706090872793,nan,nan
1706090872805,nan,nan
1706090872814,nan,nan
1706090872851,nan,nan
1706090872853,nan,nan
1706090872859,nan,nan
1706090872871,nan,nan
1706090872881,nan,nan
1706090872894,nan,nan
1706090872905,nan,nan
1706090872915,nan,nan
1706090872926,nan,nan
1706090872938,nan,nan
1706090872948,nan,nan
1706090872959,nan,nan
1706090872971,nan,nan
1706090872981,nan,nan
1706090873019,nan,nan
1706090873021,nan,nan
1706090873026,nan,nan
1706090873040,nan,nan
1706090873048,nan,nan
1706090873060,nan,nan
1706090873072,nan,nan
1706090873082,nan,nan
1706090873093,nan,nan
1706090873104,nan,nan
1706090873114,nan,nan
1706090873126,nan,nan
1706090873166,nan,nan
1706090873170,nan,nan
1706090873183,nan,nan
1706090873192,nan,nan
1706090873204,nan,nan
1706090873214,nan,nan
1706090873226,nan,nan
1706090873237,nan,nan
1706090873247,nan,nan
1706090873259,nan,nan
1706090873271,nan,nan
1706090873281,nan,nan
1706090873314,nan,nan
1706090873315,nan,nan
1706090873332,nan,nan
1706090873337,nan,nan
1706090873349,nan,nan
1706090873359,nan,nan
1706090873370,nan,nan
1706090873381,nan,nan
1706090873393,nan,nan
1706090873404,nan,nan
1706090873415,nan,nan
1706090873426,nan,nan
1706090873438,nan,nan
1706090873482,nan,nan
1706090873483,nan,nan
1706090873493,nan,nan
1706090873504,nan,nan
1706090873516,nan,nan
1706090873526,nan,nan
1706090873538,nan,nan
1706090873548,nan,nan
1706090873559,nan,nan
1706090873571,nan,nan
1706090873581,nan,nan
1706090873593,nan,nan
1706090873605,nan,nan
1706090873637,nan,nan
1706090873638,nan,nan
1706090873657,nan,nan
1706090873660,nan,nan
1706090873674,nan,nan
1706090873682,nan,nan
1706090873693,nan,nan
1706090873705,nan,nan
1706090873715,nan,nan
1706090873726,nan,nan
1706090873737,nan,nan
1706090873748,nan,nan
1706090873782,nan,nan
1706090873783,nan,nan
1706090873798,nan,nan
1706090873804,nan,nan
1706090873814,nan,nan
1706090873826,nan,nan
1706090873837,nan,nan
1706090873848,nan,nan
1706090873860,nan,nan
1706090873871,nan,nan
1706090873882,nan,nan
1706090873893,nan,nan
1706090873939,nan,nan
1706090873941,nan,nan
1706090873948,nan,nan
1706090873962,nan,nan
1706090873971,nan,nan
1706090873982,nan,nan
1706090873993,nan,nan
1706090874005,nan,nan
1706090874015,nan,nan
1706090874025,nan,nan
1706090874037,nan,nan
1706090874047,nan,nan
1706090874059,nan,nan
1706090874071,nan,nan
1706090874105,nan,nan
1706090874106,nan,nan
