world_index,world_timestamp,surface_name,event_type
0,353772.251172,Assembly,enter
0,353772.251172,Left,enter
0,353772.251172,Screen,enter
76,353775.27094099997,Assembly,exit
76,353775.27094099997,Left,exit
77,353775.310169,Screen,exit
84,353775.545803,Assembly,enter
85,353775.58157,Right,enter
85,353775.58157,Left,enter
97,353776.07982,Right,exit
97,353776.07982,Assembly,exit
97,353776.07982,Left,exit
103,353776.292494,Assembly,enter
103,353776.292494,Left,enter
105,353776.365766,Screen,enter
122,353777.034722,Screen,exit
123,353777.070619,Assembly,exit
125,353777.13694399997,Left,exit
133,353777.391807,Right,enter
134,353777.430987,Assembly,enter
134,353777.430987,Left,enter
172,353778.86678599997,Left,exit
177,353779.055933,Left,enter
183,353779.303245,Screen,enter
185,353779.383477,Screen,exit
186,353779.422237,Left,exit
188,353779.493335,Left,enter
188,353779.493335,Left,exit
190,353779.56233499997,Right,exit
190,353779.56233499997,Assembly,exit
195,353779.725349,Left,enter
196,353779.761318,Assembly,enter
196,353779.761318,Screen,enter
234,353781.161351,Assembly,exit
234,353781.161351,Screen,exit
236,353781.23962,Left,exit
244,353781.501845,Right,enter
245,353781.537421,Assembly,enter
246,353781.573231,Left,enter
278,353782.80074599996,Left,exit
284,353783.040892,Left,enter
289,353783.250536,Right,exit
289,353783.250536,Assembly,exit
290,353783.28956,Left,exit
296,353783.482463,Left,enter
297,353783.513371,Assembly,enter
298,353783.547585,Screen,enter
308,353783.944537,Assembly,exit
308,353783.944537,Left,exit
308,353783.944537,Screen,exit
314,353784.149304,Left,enter
315,353784.183527,Right,enter
315,353784.183527,Assembly,enter
329,353784.774178,Right,exit
329,353784.774178,Assembly,exit
329,353784.774178,Left,exit
335,353784.975141,Assembly,enter
335,353784.975141,Left,enter
336,353785.009677,Screen,enter
350,353785.588966,Screen,exit
351,353785.63146299997,Right,enter
351,353785.63146299997,Right,exit
351,353785.63146299997,Assembly,exit
352,353785.67038799997,Left,exit
361,353785.994498,Right,enter
361,353785.994498,Assembly,enter
363,353786.06994099997,Left,enter
388,353787.014316,Left,exit
391,353787.119448,Left,enter
391,353787.119448,Left,exit
402,353787.537053,Left,enter
430,353788.652056,Left,exit
431,353788.692527,Right,exit
431,353788.692527,Assembly,exit
439,353788.952281,Assembly,enter
439,353788.952281,Left,enter
441,353789.021329,Screen,enter
467,353790.030125,Screen,exit
468,353790.066609,Assembly,exit
468,353790.066609,Left,exit
470,353790.133231,Assembly,enter
471,353790.165577,Right,enter
472,353790.199106,Left,enter
474,353790.273411,Screen,enter
484,353790.668341,Right,exit
484,353790.668341,Left,exit
484,353790.668341,Screen,exit
485,353790.70639,Assembly,exit
489,353790.831288,Assembly,enter
489,353790.831288,Left,enter
491,353790.898996,Screen,enter
505,353791.410443,Assembly,exit
505,353791.410443,Left,exit
505,353791.410443,Screen,exit
511,353791.606431,Right,enter
511,353791.606431,Assembly,enter
512,353791.643131,Left,enter
546,353793.021586,Right,exit
546,353793.021586,Assembly,exit
546,353793.021586,Left,exit
555,353793.297405,Assembly,enter
555,353793.297405,Left,enter
555,353793.297405,Screen,enter
584,353794.387415,Assembly,exit
584,353794.387415,Left,exit
584,353794.387415,Screen,exit
588,353794.517707,Assembly,enter
589,353794.549899,Right,enter
589,353794.549899,Left,enter
591,353794.617725,Screen,enter
627,353796.09786599997,Screen,exit
629,353796.179782,Screen,enter
629,353796.179782,Screen,exit
632,353796.301494,Screen,enter
637,353796.506094,Screen,exit
639,353796.585119,Screen,enter
639,353796.585119,Screen,exit
642,353796.70561999996,Left,exit
643,353796.743218,Right,exit
643,353796.743218,Assembly,exit
648,353796.896632,Assembly,enter
649,353796.926155,Left,enter
650,353796.956396,Screen,enter
677,353797.977536,Screen,exit
679,353798.045768,Right,enter
680,353798.080287,Screen,enter
712,353799.37557699997,Screen,exit
715,353799.502658,Screen,enter
716,353799.543961,Screen,exit
720,353799.70393899997,Screen,enter
720,353799.70393899997,Screen,exit
734,353800.300597,Screen,enter
734,353800.300597,Screen,exit
739,353800.518269,Screen,enter
740,353800.563136,Screen,exit
741,353800.611249,Right,exit
741,353800.611249,Assembly,exit
741,353800.611249,Left,exit
747,353800.80809299997,Assembly,enter
748,353800.840728,Left,enter
750,353800.912975,Screen,enter
778,353801.990274,Right,enter
792,353802.558693,Screen,exit
805,353803.087287,Right,exit
805,353803.087287,Left,exit
806,353803.130624,Assembly,exit
811,353803.295568,Left,enter
812,353803.325898,Assembly,enter
813,353803.356704,Screen,enter
819,353803.567168,Assembly,exit
819,353803.567168,Screen,exit
820,353803.602273,Left,exit
828,353803.853265,Right,enter
828,353803.853265,Assembly,enter
829,353803.886986,Left,enter
843,353804.44882499997,Left,exit
844,353804.489005,Right,exit
844,353804.489005,Assembly,exit
850,353804.689227,Left,enter
853,353804.793356,Assembly,enter
853,353804.793356,Screen,enter
877,353805.717533,Right,enter
877,353805.717533,Right,exit
879,353805.797473,Right,enter
895,353806.456319,Screen,exit
926,353807.71107099997,Right,exit
927,353807.750266,Assembly,exit
931,353807.887554,Right,enter
931,353807.887554,Assembly,enter
934,353807.991408,Right,exit
937,353808.09304199996,Screen,enter
977,353809.616344,Assembly,exit
977,353809.616344,Left,exit
977,353809.616344,Screen,exit
984,353809.854885,Left,enter
987,353809.957913,Right,enter
987,353809.957913,Assembly,enter
1008,353810.822992,Right,exit
1008,353810.822992,Assembly,exit
1008,353810.822992,Left,exit
1010,353810.89387699997,Left,enter
1015,353811.059661,Right,enter
1015,353811.059661,Right,exit
1015,353811.059661,Assembly,enter
1017,353811.132878,Screen,enter
1060,353812.834584,Right,enter
1068,353813.16893499997,Screen,exit
1070,353813.254388,Right,exit
1074,353813.408015,Right,enter
1085,353813.888008,Right,exit
1085,353813.888008,Assembly,exit
1085,353813.888008,Left,exit
