timestamp,event,device
573,enter,TABLE
657,quit,TABLE
1158,enter,SCREEN
1351,quit,SCREEN
1582,enter,SCREEN
1795,quit,SCREEN
2023,enter,TABLE
2300,quit,TABLE
2591,enter,TABLE
2672,quit,TABLE
2720,enter,TABLE
2804,quit,TABLE
6444,enter,TABLE
6598,quit,TABLE
7145,enter,TABLE
7262,quit,TABLE
7344,enter,TABLE
7459,quit,TABLE
8165,enter,TABLE
8250,quit,TABLE
8336,enter,TABLE
8419,quit,TABLE
8461,enter,TABLE
8760,quit,TABLE
8921,enter,TABLE
9004,quit,TABLE
9046,enter,TABLE
9115,quit,TABLE
9244,enter,TABLE
9795,quit,TABLE
11256,enter,TABLE
12180,quit,TABLE
12782,grasp,BLOCK
13082,enter,TABLE
13505,quit,TABLE
13608,enter,TABLE
15592,release,BLOCK
15652,quit,TABLE
