world_index,world_timestamp,surface_name,event_type
0,81238.086254,Assembly,enter
0,81238.086254,Left,enter
0,81238.086254,Screen,enter
135,81245.54252599999,Assembly,exit
135,81245.54252599999,Left,exit
136,81245.59235499999,Screen,exit
142,81245.859115,Right,enter
142,81245.859115,Assembly,enter
142,81245.859115,Left,enter
154,81246.547626,Assembly,exit
154,81246.547626,Left,exit
155,81246.598317,Right,exit
162,81246.87448799999,Assembly,enter
162,81246.87448799999,Left,enter
162,81246.87448799999,Screen,enter
177,81247.68972099999,Assembly,exit
178,81247.746596,Left,exit
178,81247.746596,Screen,exit
181,81247.88893599999,Left,enter
182,81247.93136599999,Right,enter
182,81247.93136599999,Assembly,enter
183,81247.98104299999,Screen,enter
201,81248.972981,Right,exit
205,81249.16452199999,Assembly,exit
205,81249.16452199999,Left,exit
207,81249.267339,Assembly,enter
207,81249.267339,Left,enter
223,81250.047603,Assembly,exit
223,81250.047603,Left,exit
224,81250.093994,Screen,exit
230,81250.335098,Assembly,enter
230,81250.335098,Left,enter
231,81250.38077399999,Right,enter
244,81251.074797,Right,exit
244,81251.074797,Left,exit
245,81251.12459899999,Assembly,exit
250,81251.33849,Left,enter
251,81251.38208,Assembly,enter
251,81251.38208,Screen,enter
259,81251.803431,Assembly,exit
259,81251.803431,Left,exit
259,81251.803431,Screen,exit
265,81252.05703899999,Right,enter
266,81252.09767799999,Assembly,enter
266,81252.09767799999,Left,enter
314,81254.58135899999,Right,exit
315,81254.63473899999,Assembly,exit
315,81254.63473899999,Left,exit
321,81254.876704,Assembly,enter
321,81254.876704,Left,enter
321,81254.876704,Screen,enter
343,81256.063142,Right,enter
343,81256.063142,Screen,exit
345,81256.169635,Screen,enter
347,81256.28035599999,Right,exit
347,81256.28035599999,Screen,exit
348,81256.339402,Assembly,exit
349,81256.386606,Screen,enter
350,81256.427677,Assembly,enter
377,81257.80457699999,Right,enter
377,81257.80457699999,Right,exit
377,81257.80457699999,Screen,exit
378,81257.860791,Assembly,exit
380,81257.948702,Left,exit
383,81258.08149299999,Right,enter
383,81258.08149299999,Assembly,enter
384,81258.13063799999,Left,enter
390,81258.440961,Right,exit
390,81258.440961,Assembly,exit
392,81258.54128899999,Right,enter
392,81258.54128899999,Assembly,enter
393,81258.58869199999,Right,exit
393,81258.58869199999,Assembly,exit
394,81258.641005,Left,exit
398,81258.80089099999,Left,enter
400,81258.88848499999,Screen,enter
406,81259.1819,Assembly,enter
406,81259.1819,Assembly,exit
422,81259.964757,Screen,exit
423,81260.01883799999,Left,exit
427,81260.17812699999,Left,enter
427,81260.17812699999,Left,exit
429,81260.261499,Right,enter
429,81260.261499,Left,enter
430,81260.31321299999,Assembly,enter
500,81263.83782999999,Right,exit
500,81263.83782999999,Assembly,exit
500,81263.83782999999,Left,exit
507,81264.13137199999,Assembly,enter
507,81264.13137199999,Left,enter
507,81264.13137199999,Screen,enter
523,81265.010145,Assembly,exit
524,81265.065024,Screen,exit
526,81265.16319699999,Assembly,enter
527,81265.20786699999,Right,enter
529,81265.310527,Screen,enter
531,81265.436036,Right,exit
531,81265.436036,Assembly,exit
531,81265.436036,Screen,exit
534,81265.591443,Assembly,enter
534,81265.591443,Screen,enter
552,81266.59903499999,Assembly,exit
552,81266.59903499999,Left,exit
552,81266.59903499999,Screen,exit
557,81266.837642,Left,enter
558,81266.88812199999,Right,enter
558,81266.88812199999,Assembly,enter
602,81269.31435199999,Screen,enter
602,81269.31435199999,Screen,exit
604,81269.41684899999,Screen,enter
604,81269.41684899999,Screen,exit
605,81269.47132,Right,exit
605,81269.47132,Assembly,exit
605,81269.47132,Left,exit
610,81269.67302999999,Left,enter
611,81269.715785,Assembly,enter
612,81269.75945499999,Screen,enter
622,81270.28859,Assembly,exit
623,81270.343459,Left,exit
623,81270.343459,Screen,exit
629,81270.57860099999,Right,enter
630,81270.621495,Assembly,enter
630,81270.621495,Left,enter
631,81270.670745,Right,exit
631,81270.670745,Assembly,exit
631,81270.670745,Left,exit
637,81270.920822,Assembly,enter
637,81270.920822,Left,enter
637,81270.920822,Screen,enter
659,81272.082912,Assembly,exit
659,81272.082912,Left,exit
659,81272.082912,Screen,exit
666,81272.373425,Right,enter
667,81272.41824799999,Assembly,enter
667,81272.41824799999,Left,enter
672,81272.67172299999,Right,exit
672,81272.67172299999,Assembly,exit
672,81272.67172299999,Left,exit
679,81272.952622,Left,enter
680,81272.996107,Assembly,enter
680,81272.996107,Screen,enter
696,81273.88969299999,Assembly,exit
696,81273.88969299999,Left,exit
696,81273.88969299999,Screen,exit
703,81274.180266,Right,enter
704,81274.22151199999,Assembly,enter
704,81274.22151199999,Left,enter
723,81275.201873,Left,exit
726,81275.335303,Left,enter
729,81275.472423,Right,exit
729,81275.472423,Assembly,exit
730,81275.519055,Left,exit
738,81275.822357,Assembly,enter
738,81275.822357,Left,enter
739,81275.86904199999,Screen,enter
746,81276.25658399999,Assembly,exit
746,81276.25658399999,Screen,exit
747,81276.31528499999,Left,exit
752,81276.519021,Left,enter
753,81276.561915,Right,enter
753,81276.561915,Assembly,enter
806,81279.198404,Right,exit
806,81279.198404,Assembly,exit
806,81279.198404,Left,exit
813,81279.49474,Left,enter
814,81279.53970099999,Assembly,enter
814,81279.53970099999,Screen,enter
832,81280.50002899999,Assembly,exit
832,81280.50002899999,Left,exit
832,81280.50002899999,Screen,exit
840,81280.828495,Right,enter
840,81280.828495,Assembly,enter
841,81280.878999,Left,enter
861,81281.95407299999,Right,exit
861,81281.95407299999,Left,exit
862,81282.01344499999,Assembly,exit
869,81282.293903,Left,enter
870,81282.342154,Assembly,enter
870,81282.342154,Screen,enter
878,81282.779621,Assembly,exit
878,81282.779621,Left,exit
878,81282.779621,Screen,exit
884,81283.028106,Right,enter
884,81283.028106,Assembly,enter
884,81283.028106,Left,enter
929,81285.32267099999,Right,exit
929,81285.32267099999,Assembly,exit
929,81285.32267099999,Left,exit
935,81285.573305,Assembly,enter
935,81285.573305,Left,enter
935,81285.573305,Screen,enter
949,81286.31532499999,Right,enter
951,81286.425349,Right,exit
951,81286.425349,Assembly,exit
951,81286.425349,Left,exit
951,81286.425349,Screen,exit
960,81286.808116,Right,enter
960,81286.808116,Assembly,enter
961,81286.855946,Left,enter
986,81288.20031999999,Left,exit
988,81288.29913099999,Left,enter
1023,81290.08229399999,Right,exit
1023,81290.08229399999,Assembly,exit
1023,81290.08229399999,Left,exit
1028,81290.28668399999,Left,enter
1029,81290.33602999999,Assembly,enter
1029,81290.33602999999,Screen,enter
1038,81290.798103,Assembly,exit
1038,81290.798103,Left,exit
1038,81290.798103,Screen,exit
1044,81291.033852,Right,enter
1044,81291.033852,Left,enter
1045,81291.07603299999,Assembly,enter
1053,81291.48744299999,Right,exit
1053,81291.48744299999,Assembly,exit
1053,81291.48744299999,Left,exit
1060,81291.786035,Left,enter
1060,81291.786035,Screen,enter
1061,81291.836654,Assembly,enter
