timestamp,event,device
0,enter,TABLE
278,quit,TABLE
2010,enter,SCREEN
2368,quit,SCREEN
2483,enter,SCREEN
2811,quit,SCREEN
3115,enter,SCREEN
3282,quit,SCREEN
3283,enter,TABLE
3368,quit,TABLE
3369,enter,SCREEN
3542,quit,SCREEN
3543,enter,TABLE
3913,quit,TABLE
3914,enter,SCREEN
3975,quit,SCREEN
3976,enter,TABLE
4229,quit,TABLE
4230,enter,SCREEN
4312,quit,SCREEN
4313,enter,TABLE
4393,grasp,BLOCK
4431,quit,TABLE
4431,enter,SCREEN
4887,quit,SCREEN
5136,enter,TABLE
6230,quit,TABLE
7138,enter,TABLE
7344,quit,TABLE
7386,release,BLOCK
