gaze_timestamp,world_index,confidence,norm_pos_x,norm_pos_y,base_data,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z,eye_center0_3d_x,eye_center0_3d_y,eye_center0_3d_z,gaze_normal0_x,gaze_normal0_y,gaze_normal0_z,eye_center1_3d_x,eye_center1_3d_y,eye_center1_3d_z,gaze_normal1_x,gaze_normal1_y,gaze_normal1_z
245522.253856,0,0.7001125812530518,0.3124023794636585,0.861293080249719,245522.253856-1,-133.822921512101,-170.9353695906555,404.8738139939412,,,,,,,89.24569305261763,46.58422382836895,13.816759748656693,-0.4461372291294373,-0.43503918683804876,0.782114108490569
245522.26183499998,0,0.7610930796005317,0.31085841620881555,0.8625741242247951,245522.26183499998-1,-134.86921349327923,-171.35343051628416,404.0419351060066,,,,,,,89.24569305261763,46.58422382836895,13.816759748656693,-0.4482298130917937,-0.4358753086893062,0.7804503507146996
245522.270005,0,0.0,0.12511139801524812,-0.1708478120569883,245522.270005-1,-275.58746878048726,259.7736033483221,281.11257431887555,,,,,,,89.24569305261763,46.58422382836895,13.816759748656693,-0.7296663236662098,0.42637875903990635,0.5345916291404378
245522.278046,0,0.0,0.12511139801524812,-0.1708478120569883,245522.278046-1,-275.58746878048726,259.7736033483221,281.11257431887555,,,,,,,89.24569305261763,46.58422382836895,13.816759748656693,-0.7296663236662098,0.42637875903990635,0.5345916291404378
245522.28599399998,1,0.0,0.12511139801524812,-0.1708478120569883,245522.28599399998-1,-275.58746878048726,259.7736033483221,281.11257431887555,,,,,,,89.24569305261763,46.58422382836895,13.816759748656693,-0.7296663236662098,0.42637875903990635,0.5345916291404378
245522.297837,1,0.7020775675773621,0.3103170876383041,0.8656675556863137,245522.297837-1,-135.19536978972658,-172.5411534555811,403.1884052756076,,,,,,,89.24569305261763,46.58422382836895,13.816759748656693,-0.44888212568468844,-0.4382507545679001,0.7787432910539016
245522.30595299997,1,0.900148249326676,0.17997417370860194,0.525037280803891,245522.30595299997-1,-228.53830184487254,-31.490469782447605,391.86130051676383,,,,,,,89.24569305261763,46.58422382836895,13.816759748656693,-0.6355679897949804,-0.1561493872216331,0.7560890815362143
245522.31487099998,1,0.0,0.12511139801524812,-0.1708478120569883,245522.31487099998-1,-275.58746878048726,259.7736033483221,281.11257431887555,,,,,,,89.24569305261763,46.58422382836895,13.816759748656693,-0.7296663236662098,0.42637875903990635,0.5345916291404378
245522.32397099998,1,0.0,0.12511139801524812,-0.1708478120569883,245522.32397099998-1,-275.58746878048726,259.7736033483221,281.11257431887555,,,,,,,89.24569305261763,46.58422382836895,13.816759748656693,-0.7296663236662098,0.42637875903990635,0.5345916291404378
245522.33259499999,1,0.0,0.12511139801524812,-0.1708478120569883,245522.33259499999-1,-275.58746878048726,259.7736033483221,281.11257431887555,,,,,,,89.24569305261763,46.58422382836895,13.816759748656693,-0.7296663236662098,0.42637875903990635,0.5345916291404378
245522.343084,2,0.8749809265247944,-0.003055628267302879,0.46804299116239334,245522.343084-1,-339.4280313267999,-7.742865236684878,265.3866415318241,,,,,,,89.24569305261763,46.58422382836895,13.816759748656693,-0.8573474487588351,-0.10865417813010773,0.5031397635663349
245522.35039799998,2,0.0,0.12511139801524812,-0.1708478120569883,245522.35039799998-1,-275.58746878048726,259.7736033483221,281.11257431887555,,,,,,,89.24569305261763,46.58422382836895,13.816759748656693,-0.7296663236662098,0.42637875903990635,0.5345916291404378
245522.36129899998,2,0.0,0.12511139801524812,-0.1708478120569883,245522.36129899998-1,-275.58746878048726,259.7736033483221,281.11257431887555,,,,,,,89.24569305261763,46.58422382836895,13.816759748656693,-0.7296663236662098,0.42637875903990635,0.5345916291404378
245522.371219,2,0.0,0.12511139801524812,-0.1708478120569883,245522.371219-1,-275.58746878048726,259.7736033483221,281.11257431887555,,,,,,,89.24569305261763,46.58422382836895,13.816759748656693,-0.7296663236662098,0.42637875903990635,0.5345916291404378
245522.37804399998,3,0.9320947418127682,-0.04234814898711532,0.37867177441086264,245522.37804399998-1,-363.49728169201904,26.322001641916017,225.0352276236136,,,,,,,89.24569305261763,46.58422382836895,13.816759748656693,-0.9054859494892733,-0.04052444437290583,0.42243693574991376
245522.38681099997,3,0.0,0.12511139801524812,-0.1708478120569883,245522.38681099997-1,-275.58746878048726,259.7736033483221,281.11257431887555,,,,,,,89.24569305261763,46.58422382836895,13.816759748656693,-0.7296663236662098,0.42637875903990635,0.5345916291404378
245522.392195,3,0.99,0.2562497213763457,0.7114516202738399,245522.392195-1,-174.61561710948934,-108.66649034421881,409.1323611969651,,,,,,,89.24569305261763,46.58422382836895,13.816759748656693,-0.5277226203242139,-0.3105014283451755,0.7906312028966169
245522.40059799998,3,0.7733645439147949,0.2559625081716471,0.7113646527836281,245522.40059799998-1,-174.8104746579064,-108.62093134151723,409.0201252489054,,,,,,,89.24569305261763,46.58422382836895,13.816759748656693,-0.5281123354210481,-0.31041031033977246,0.7904067310004975
245522.405971,3,0.8813156485557556,0.2678997254703902,0.6550821004609855,245522.405971-1,-167.70076345843268,-86.24249490906917,421.65935349759366,,,,,,,89.24569305261763,46.58422382836895,13.816759748656693,-0.5138929130221006,-0.26565343747487635,0.815685187497874
245522.41396799998,3,0.9990022778511047,0.2840709740777239,0.5945159106488817,245522.41396799998-1,-157.533620398116,-61.7128146042199,434.97198281910016,,,,,,,89.24569305261763,46.58422382836895,13.816759748656693,-0.4935586269014672,-0.2165940768651778,0.8423104461408869
245522.422019,4,0.8229905962944031,0.29663375116451485,0.5337878511764511,245522.422019-1,-149.62152980958894,-36.48253171178327,445.1430445564917,,,,,,,89.24569305261763,46.58422382836895,13.816759748656693,-0.4777344457244131,-0.1661335110803045,0.8626525696156699
245522.429951,4,0.8959716558456421,0.29224299552268856,0.5361032436479807,245522.429951-1,-152.6798628934601,-37.404437478881746,443.25584757369063,,,,,,,89.24569305261763,46.58422382836895,13.816759748656693,-0.48385111189215535,-0.16797732261450135,0.8588781756500679
245522.43793999997,4,0.7047718167304993,0.2914551501528627,0.5344167703473967,245522.43793999997-1,-153.25717105170776,-36.683675637273225,443.070551601191,,,,,,,89.24569305261763,46.58422382836895,13.816759748656693,-0.48500572820865073,-0.16653579893128437,0.8585075837050686
245522.44588299998,4,0.7117945551872253,0.2923620437036793,0.5334835904133202,245522.44588299998-1,-152.63311434949418,-36.30145340641329,443.49641604979405,,,,,,,89.24569305261763,46.58422382836895,13.816759748656693,-0.4837576148042237,-0.1657713544695645,0.8593593126022748
245522.453842,5,0.9278340339660645,0.3032499279750741,0.5562260408233177,245522.453842-1,-144.64203737747084,-46.04078547355134,445.9245439947652,,,,,,,89.24569305261763,46.58422382836895,13.816759748656693,-0.467775460860177,-0.18525001860384058,0.864215568492217
245522.46582299998,5,0.8313618302345276,0.29932908718292434,0.5859421359394583,245522.46582299998-1,-146.99465722732455,-58.449139271321755,441.7869567666018,,,,,,,89.24569305261763,46.58422382836895,13.816759748656693,-0.4724807005598844,-0.2100667261993814,0.8559403940358902
245522.473974,5,0.8066864609718323,0.32427914093003485,0.6642850886884479,245522.473974-1,-128.28611476514698,-91.7200355790034,442.24626902330203,,,,,,,89.24569305261763,46.58422382836895,13.816759748656693,-0.4350636156355292,-0.27660851881474474,0.8568590185492907
245522.48194499998,5,0.880093514919281,0.3557375681114565,0.6665917468241263,245522.48194499998-1,-105.64980947705284,-93.64270704283075,452.3964571266259,,,,,,,89.24569305261763,46.58422382836895,13.816759748656693,-0.38979100505934094,-0.2804538617423994,0.8771593947559382
245522.489985,6,0.8918471932411194,0.3526058845198451,0.5656067809236273,245522.489985-1,-109.00993673258297,-50.81924428178752,462.3780929669662,,,,,,,89.24569305261763,46.58422382836895,13.816759748656693,-0.39651125957040123,-0.194806936220313,0.897122666436619
245522.49791699997,6,0.8838618397712708,0.35494298486153336,0.5686783676938187,245522.49791699997-1,-107.26593416659982,-52.17224303230806,462.84943185710284,,,,,,,89.24569305261763,46.58422382836895,13.816759748656693,-0.3930232544384349,-0.19751293372135406,0.8980653442168922
245522.506015,6,0.8606669306755066,0.3556362646988323,0.5652055090132606,245522.506015-1,-106.79298857449366,-50.69805661272248,463.3776490818871,,,,,,,89.24569305261763,46.58422382836895,13.816759748656693,-0.39207736325422254,-0.19456456088218288,0.8991217786664607
245522.51397099998,6,0.9034047722816467,0.3553218974990421,0.5659019641894842,245522.51397099998-1,-107.01650840633151,-50.99089895228393,463.21663034590927,,,,,,,89.24569305261763,46.58422382836895,13.816759748656693,-0.3925244029178983,-0.1951502455613058,0.8987997411945051
245522.52200599998,6,0.9259988069534302,0.3523768256925704,0.5643378886198829,245522.52200599998-1,-109.19084382852711,-50.272819872996564,462.416418593879,,,,,,,89.24569305261763,46.58422382836895,13.816759748656693,-0.39687307376228953,-0.19371408740273105,0.8971993176904446
245522.52999699998,7,0.9021920561790466,0.35214083739799507,0.5546810061367369,245522.52999699998-1,-109.46394560460324,-46.135270325331945,463.16915476686347,,,,,,,89.24569305261763,46.58422382836895,13.816759748656693,-0.39741927731444177,-0.18543898830740174,0.8987047900364135
245522.538037,7,0.7990821003913879,0.3522099671750404,0.555637370309479,245522.538037-1,-109.40339493835037,-46.54605727040851,463.1109735805503,,,,,,,89.24569305261763,46.58422382836895,13.816759748656693,-0.3972981759819361,-0.18626056219755494,0.8985884276637871
245522.54996399998,7,0.9186035394668579,0.35042259147519683,0.5514410917619101,245522.54996399998-1,-110.75593439743714,-44.721358023547296,462.8853956385533,,,,,,,89.24569305261763,46.58422382836895,13.816759748656693,-0.4000032549001097,-0.18261116370383249,0.8981372717797932
245522.55794899998,7,0.9175209999084473,0.3494532500786923,0.5545323219332721,245522.55794899998-1,-111.43269403964212,-46.03085154195237,462.3149568110294,,,,,,,89.24569305261763,46.58422382836895,13.816759748656693,-0.40135677418451954,-0.18523015074064267,0.8969963941247453
245522.56594399997,8,0.9315771460533142,0.3517221021641599,0.5514824436881554,245522.56594399997-1,-109.80385692364045,-44.758202691670206,463.30072806307885,,,,,,,89.24569305261763,46.58422382836895,13.816759748656693,-0.3980990999525162,-0.18268485304007834,0.8989679366288442
245522.57398199997,8,0.9144794344902039,0.35058495859016203,0.5489484189828213,245522.57398199997-1,-110.66306655881476,-43.655321284769954,463.1421566809827,,,,,,,89.24569305261763,46.58422382836895,13.816759748656693,-0.3998175192228649,-0.18047909022627778,0.8986507938646519
245522.58196399998,8,0.9743577241897583,0.35232462052886077,0.5475544807574263,245522.58196399998-1,-109.40279767871165,-43.08225064081098,463.81531584237683,,,,,,,89.24569305261763,46.58422382836895,13.816759748656693,-0.3972969814626586,-0.17933294893835988,0.8999971121874403
245522.58996999997,8,0.959128201007843,0.34673649900099157,0.5462743378609298,245522.58996999997-1,-113.50570286659864,-42.45470452412175,462.1067782530276,,,,,,,89.24569305261763,46.58422382836895,13.816759748656693,-0.40550279183843263,-0.1780778567049814,0.8965800370087418
245522.59796999997,8,0.8267511129379272,0.3461998073230481,0.5539140255346424,245522.59796999997-1,-113.81572822305371,-45.717101854991824,461.305893098952,,,,,,,89.24569305261763,46.58422382836895,13.816759748656693,-0.4061228425513427,-0.18460265136672158,0.8949782667005908
245522.60867299998,9,0.8964238166809082,0.3449826462187399,0.547568039046296,245522.60867299998-1,-114.77199911086471,-42.98399384497084,461.4263169155115,,,,,,,89.24569305261763,46.58422382836895,13.816759748656693,-0.4080353843269647,-0.17913643534667956,0.8952191143337096
245522.613992,9,0.93913334608078,0.34669789284583363,0.5467455995176718,245522.613992-1,-113.52887762504604,-42.65604744553204,462.05625763951616,,,,,,,89.24569305261763,46.58422382836895,13.816759748656693,-0.4055491413553274,-0.17848054254780202,0.8964789957817187
245522.621952,9,1.0,0.34452674230877334,0.5513592460294641,245522.621952-1,-115.06343432666232,-44.599530065236436,460.96696213638637,,,,,,,89.24569305261763,46.58422382836895,13.816759748656693,-0.40861825475855995,-0.18236750778721075,0.8943004047754595
245522.63382299998,9,0.8950950503349304,0.34278470581085624,0.5575245224495031,245522.63382299998-1,-116.26472843873287,-47.207470857741555,459.8757072728095,,,,,,,89.24569305261763,46.58422382836895,13.816759748656693,-0.41102084298270103,-0.18758338937222108,0.8921178950483055
