Obsv.	Frame	Capture Time	System Time	Sensor Time	Lft X Pos	Lft Y Pos	Lft Pupil Diameter	Rt X Pos	Rt Y Pos	Rt Pupil Diameter	L Display	R Display	L Quality	R Quality	Lft Pupil Quality	Rt Pupil Quality	L Eye Rot (X)	L Eye Rot (Y)	L Eye Rot (Z)	R Eye Rot (X)	R Eye Rot (Y)	R Eye Rot (Z)	L Eye Pos (X)	L Eye Pos (Y)	L Eye Pos (Z)	R Eye Pos (X)	R Eye Pos (Y)	R Eye Pos (Z)	Head Rot (X)	Head Rot (Y)	Head Rot (Z)	Head Pos (X)	Head Pos (Y)	Head Pos (Z)	L Eyelid Valid	L Eyelid Opening	R Eyelid Valid	R Eyelid Opening
1	2348	607054346325	1706195928157562	607044824529	499.515500	500.291200	5.174163	0.000000	0.000000	0.000000	0	0	3	0	0	0	0.309432	0.332833	0.000000	0.000000	0.000000	0.000000	-0.072655	-0.111800	0.792296	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000
2	2349	607054370262	1706195928181499	607044840619	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000
3	2350	607054381240	1706195928192478	607044856937	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000
4	2351	607054399183	1706195928210421	607044873158	276.198600	378.136200	3.908532	0.000000	0.000000	0.000000	1	0	3	0	0	0	0.145433	0.369233	0.000000	0.000000	0.000000	0.000000	-0.072235	-0.108064	0.762350	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000
5	2352	607054414144	1706195928225381	607044889419	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000
6	2353	607054429105	1706195928240343	607044905741	499.425800	500.551600	2.103745	0.000000	0.000000	0.000000	0	0	3	0	0	0	0.482733	0.411104	0.000000	0.000000	0.000000	0.000000	-0.072011	-0.106926	0.752900	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000
7	2354	607054450049	1706195928261286	607044921888	268.426600	220.806100	3.471913	0.000000	0.000000	0.000000	1	0	3	0	0	0	0.190025	0.317592	0.000000	0.000000	0.000000	0.000000	-0.071945	-0.107454	0.757233	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000
8	2355	607054468000	1706195928279238	607044939328	282.445600	160.742400	3.225809	0.000000	0.000000	0.000000	1	0	3	0	0	0	0.204061	0.278655	0.000000	0.000000	0.000000	0.000000	-0.072080	-0.107431	0.755209	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000
9	2356	607054476976	1706195928288214	607044954231	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000
10	2357	607054494932	1706195928306169	607044970415	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000
11	2358	607054515905	1706195928327143	607044986665	281.644400	197.697400	3.347181	0.000000	0.000000	0.000000	1	0	3	0	0	0	0.196154	0.294164	0.000000	0.000000	0.000000	0.000000	-0.071791	-0.106275	0.746330	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000
12	2359	607054527845	1706195928339082	607045002980	287.844300	224.027600	3.321174	0.000000	0.000000	0.000000	1	0	3	0	0	0	0.189969	0.294439	0.000000	0.000000	0.000000	0.000000	-0.072022	-0.106566	0.746741	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000
13	2360	607054545862	1706195928357099	607045019189	287.256600	244.663700	3.344978	0.000000	0.000000	0.000000	1	0	3	0	0	0	0.184690	0.301731	0.000000	0.000000	0.000000	0.000000	-0.072025	-0.106961	0.749914	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000
14	2361	607054557769	1706195928369007	607045035392	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000
15	2362	607054575749	1706195928386987	607045051597	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000
16	2363	607054598713	1706195928409950	607045069180	499.268200	500.480800	3.361406	499.268200	500.480800	6.678191	0	0	3	3	0	0	0.178330	0.309161	0.000000	0.676691	0.713052	0.000000	-0.072717	-0.108510	0.758479	-0.028833	-0.105259	0.749914	-0.000000	0.000000	0.000000	-0.050775	-0.106884	0.754196	0	0.000000	0	0.000000
17	2364	607054607669	1706195928418906	607045084027	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000
18	2365	607054625678	1706195928436916	607045100242	499.519500	500.461200	1.724721	0.000000	0.000000	0.000000	0	0	3	0	0	0	0.435695	0.340163	0.000000	0.000000	0.000000	0.000000	-0.072808	-0.107721	0.753020	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000
19	2366	607054640636	1706195928451873	607045116465	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000
20	2367	607054658593	1706195928469830	607045132794	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000
21	2368	607054673555	1706195928484793	607045149003	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000
22	2369	607054693525	1706195928504763	607045165215	299.650700	125.943300	3.073005	0.000000	0.000000	0.000000	1	0	3	0	0	0	0.211695	0.246554	0.000000	0.000000	0.000000	0.000000	-0.073332	-0.107140	0.749748	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000
23	2370	607054711448	1706195928522685	607045181484	300.031100	58.437700	2.982949	0.000000	0.000000	0.000000	1	0	3	0	0	0	0.224988	0.229091	0.000000	0.000000	0.000000	0.000000	-0.073199	-0.106289	0.744264	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000
24	2371	607054729433	1706195928540670	607045197631	297.096800	142.554300	2.958104	0.000000	0.000000	0.000000	1	0	3	0	0	0	0.208562	0.255451	0.000000	0.000000	0.000000	0.000000	-0.073526	-0.106387	0.744720	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000
25	2372	607054738377	1706195928549615	607045213809	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000
26	2373	607054753333	1706195928564571	607045230049	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000
27	2374	607054771286	1706195928582524	607045246254	296.462000	162.149400	2.962070	0.000000	0.000000	0.000000	1	0	3	0	0	0	0.204397	0.262246	0.000000	0.000000	0.000000	0.000000	-0.073699	-0.106167	0.743527	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000
28	2375	607054786254	1706195928597491	607045262901	0.000000	0.000000	0.000000	498.840300	501.500600	7.153474	0	0	0	3	0	0	0.000000	0.000000	0.000000	0.775629	0.758329	0.000000	0.000000	0.000000	0.000000	-0.029321	-0.111308	0.794325	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000
