timestamp,event,device
0,enter,TABLE
815,quit,TABLE
1065,enter,SCREEN
1427,quit,SCREEN
1993,enter,SCREEN
2069,quit,SCREEN
3071,enter,SCREEN
3150,quit,SCREEN
3188,enter,SCREEN
3495,quit,SCREEN
3687,enter,SCREEN
4334,quit,SCREEN
4574,enter,TABLE
5440,quit,TABLE
5608,enter,TABLE
5688,quit,TABLE
5688,enter,SCREEN
6283,quit,SCREEN
6444,enter,SCREEN
6523,quit,SCREEN
6681,enter,SCREEN
7076,quit,SCREEN
7114,enter,SCREEN
7150,quit,SCREEN
7151,enter,TABLE
7361,quit,TABLE
7362,enter,SCREEN
7535,quit,SCREEN
7655,enter,SCREEN
7737,quit,SCREEN
7778,enter,SCREEN
7907,quit,SCREEN
7908,enter,TABLE
8154,quit,TABLE
8279,grasp,BLOCK
8400,enter,TABLE
8481,quit,TABLE
8565,enter,TABLE
8817,quit,TABLE
9012,enter,TABLE
9263,quit,TABLE
9350,enter,TABLE
9439,quit,TABLE
9661,enter,TABLE
9749,quit,TABLE
9793,enter,TABLE
9883,quit,TABLE
9974,enter,TABLE
10195,quit,TABLE
10236,enter,TABLE
10446,quit,TABLE
10488,enter,TABLE
10702,quit,TABLE
10744,enter,TABLE
10874,quit,TABLE
11110,enter,SCREEN
11275,quit,SCREEN
11398,enter,SCREEN
11916,quit,SCREEN
12185,release,BLOCK
