row,non_zero_column
0,[]
1,[307]
2,[]
3,[]
4,[]
5,[]
6,[]
7,[344]
8,[]
9,"[101, 184]"
10,[]
11,[]
12,[275]
13,[]
14,[]
15,[]
16,[]
17,[]
18,[]
19,[]
20,[]
21,[161]
22,[]
23,[]
24,[]
25,[]
26,[]
27,[]
28,[]
29,[]
30,[286]
31,[]
32,[]
33,[3]
34,[]
35,[]
36,[]
37,[]
38,[]
39,[]
40,[]
41,[]
42,[]
43,[]
44,[]
45,[]
46,[]
47,[]
48,[]
49,[]
50,[]
51,[]
52,[]
53,[]
54,[291]
55,[]
56,[82]
57,[]
58,[]
59,[]
60,[]
61,[]
62,[]
63,[]
64,[]
65,[]
66,[]
67,[226]
68,[]
69,[59]
70,[]
71,[]
72,[]
73,[]
74,[221]
75,[]
76,[]
77,[]
78,[]
79,[]
80,[339]
81,[]
82,[]
83,[]
84,[]
85,[]
86,[]
87,[]
88,[]
89,[]
90,[]
91,[]
92,[]
93,[]
94,[]
95,[]
96,[]
97,[]
98,[]
99,[145]
100,[]
101,[]
102,[]
103,[155]
104,[66]
105,[]
106,[]
107,[212]
108,[]
109,[]
110,[]
111,[]
112,[]
113,[]
114,[]
115,[]
116,[]
117,[]
118,[]
119,[]
120,[]
121,[]
122,[6]
123,[206]
124,[]
125,[]
126,[]
127,[]
128,[]
129,[334]
130,"[46, 180]"
131,[]
132,[184]
133,[370]
134,"[199, 353]"
135,"[196, 352]"
136,[]
137,"[181, 186, 196]"
138,[360]
139,[198]
140,"[194, 351]"
141,[351]
142,[317]
143,[]
144,[]
145,"[356, 368]"
146,"[196, 356]"
147,[]
148,[366]
149,[355]
150,[]
151,[]
152,[]
153,[]
154,[]
155,[]
156,[377]
157,[]
158,[]
159,[]
160,[]
161,[]
162,[180]
163,"[230, 375]"
164,[]
165,[183]
166,[183]
167,[]
168,[]
169,[]
170,[]
171,[]
172,[]
173,[]
174,[357]
175,[]
176,[368]
177,[]
178,[]
179,[]
180,[184]
181,[]
182,[]
183,[361]
184,[]
185,[]
186,[349]
187,[]
188,[342]
189,[]
190,[]
191,[327]
192,[]
193,[]
194,[]
195,[]
196,[]
197,[]
198,[]
199,[]
200,[]
201,[]
202,[]
203,[]
204,[]
205,[]
206,[]
207,[]
208,[338]
209,[]
210,[]
211,[]
212,[113]
213,[]
214,[]
215,[]
