device_time_stamp,system_time_stamp,left_gaze_point_on_display_area,left_gaze_point_in_user_coordinate_system,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_in_trackbox_coordinate_system,left_gaze_origin_validity,right_gaze_point_on_display_area,right_gaze_point_in_user_coordinate_system,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_in_trackbox_coordinate_system,right_gaze_origin_validity,timestamp,gaze_vizualisation_x,gaze_vizualisation_y
14853264529,264335699533,"(0.7454699873924255, 0.7151206731796265)","(90.24046325683594, 72.21923828125, 18.239816665649414)",1,4.470733642578125,1,"(-128.8233642578125, 35.613677978515625, 841.0225219726562)","(0.7121856808662415, 0.3973272442817688, 0.9031530618667603)",1,"(0.7439014911651611, 0.7995354533195496)","(89.66384887695312, 55.81620407104492, 12.269571304321289)",1,4.8948516845703125,1,"(-77.6976318359375, 18.626131057739258, 846.7833251953125)","(0.6250157952308655, 0.4370238184928894, 0.9010888934135437)",1,1705321899079,0.74,0.76
14853275632,264335710635,"(0.7422933578491211, 0.7177078127861023)","(89.07266998291016, 71.71652221679688, 18.05682945251465)",1,4.485382080078125,1,"(-128.84228515625, 35.61815643310547, 840.938232421875)","(0.7122395038604736, 0.3973084092140198, 0.9029926657676697)",1,"(0.7419155240058899, 0.8078990578651428)","(88.93379211425781, 54.19104766845703, 11.678055763244629)",1,4.914794921875,1,"(-77.73997497558594, 18.63062286376953, 846.698486328125)","(0.6251000165939331, 0.4370085299015045, 0.9009278416633606)",1,1705321899090,0.74,0.76
14853286735,264335721735,"(0.7407333850860596, 0.7212607264518738)","(88.49919891357422, 71.02616119384766, 17.805496215820312)",1,4.494720458984375,1,"(-128.85418701171875, 35.622737884521484, 840.80078125)","(0.7122951745986938, 0.39728423953056335, 0.9027252197265625)",1,"(0.740364670753479, 0.8059824705123901)","(88.3636474609375, 54.563446044921875, 11.813633918762207)",1,4.9081268310546875,1,"(-77.77522277832031, 18.640974044799805, 846.5604858398438)","(0.6251804232597351, 0.4369775354862213, 0.9006600379943848)",1,1705321899101,0.74,0.76
14853297838,264335732835,"(0.7438317537307739, 0.7193076610565186)","(89.63823699951172, 71.40567779541016, 17.943628311157227)",1,4.484954833984375,1,"(-128.91644287109375, 35.66102981567383, 840.8867797851562)","(0.7123777270317078, 0.3972049951553345, 0.9029170870780945)",1,"(0.739924430847168, 0.8050865530967712)","(88.20181274414062, 54.73752212524414, 11.87698745727539)",1,4.9049072265625,1,"(-77.84619903564453, 18.685964584350586, 846.6483764648438)","(0.6252855062484741, 0.4368796944618225, 0.9008499979972839)",1,1705321899141,0.74,0.76
14853308942,264335743936,"(0.745682418346405, 0.7211447358131409)","(90.31856536865234, 71.0487060546875, 17.813703536987305)",1,4.4655914306640625,1,"(-128.9607696533203, 35.68968963623047, 840.9305419921875)","(0.7124410271644592, 0.397143691778183, 0.9030194282531738)",1,"(0.742895245552063, 0.7991217970848083)","(89.29393768310547, 55.896575927734375, 12.298837661743164)",1,4.884765625,1,"(-77.90130615234375, 18.722820281982422, 846.693115234375)","(0.6253706812858582, 0.43679824471473694, 0.9009507894515991)",1,1705321899141,0.74,0.76
14853320045,264335755036,"(0.7496261596679688, 0.7155541181564331)","(91.7683334350586, 72.13502502441406, 18.209129333496094)",1,4.467041015625,1,"(-129.0299835205078, 35.17591857910156, 841.1012573242188)","(0.7125213146209717, 0.39831870794296265, 0.9033348560333252)",1,"(0.7434030175209045, 0.7906423807144165)","(89.48062133789062, 57.54426956176758, 12.898509979248047)",1,4.8838653564453125,1,"(-77.97516632080078, 18.336830139160156, 846.8795776367188)","(0.6254717707633972, 0.43767136335372925, 0.9013187289237976)",1,1705321899141,0.75,0.75
14853331148,264335766138,"(0.7474167943000793, 0.7153338193893433)","(90.95616912841797, 72.17782592773438, 18.224699020385742)",1,4.4678192138671875,1,"(-129.04327392578125, 35.71004867553711, 841.0093383789062)","(0.7125599384307861, 0.39710384607315063, 0.9032017588615417)",1,"(0.7476215362548828, 0.7933182120323181)","(91.03141784667969, 57.02432632446289, 12.70926284790039)",1,4.883453369140625,1,"(-78.00505828857422, 18.873960494995117, 846.7769165039062)","(0.6255298852920532, 0.4364616572856903, 0.9011433124542236)",1,1705321899146,0.75,0.75
14853342251,264335777241,"(0.7450766563415527, 0.7112735509872437)","(90.09586334228516, 72.966796875, 18.511869430541992)",1,4.470123291015625,1,"(-128.9612579345703, 35.81169891357422, 840.8789672851562)","(0.7124533653259277, 0.3968631327152252, 0.9029279947280884)",1,"(0.7498937845230103, 0.797000527381897)","(91.86674499511719, 56.30879592895508, 12.44883918762207)",1,4.8973388671875,1,"(-77.91483306884766, 18.990652084350586, 846.6415405273438)","(0.6253974437713623, 0.43619489669799805, 0.900862455368042)",1,1705321899158,0.75,0.75
14853353354,264335788344,"(0.7218894958496094, 0.699590802192688)","(81.57183074951172, 75.2369384765625, 19.338136672973633)",1,4.460693359375,1,"(-129.0760498046875, 35.82267379760742, 840.8316040039062)","(0.7126598358154297, 0.39683130383491516, 0.9028701186180115)",1,"(0.7328688502311707, 0.7949987649917603)","(85.6080551147461, 56.697731018066406, 12.590478897094727)",1,4.9105224609375,1,"(-78.04197692871094, 19.00766944885254, 846.6001586914062)","(0.6256173253059387, 0.43615198135375977, 0.9008042216300964)",1,1705321899168,0.73,0.75
14853364457,264335799446,"(0.7217522263526917, 0.7062373757362366)","(81.5213623046875, 73.94540405273438, 18.86806297302246)",1,4.4612579345703125,1,"(-129.02882385253906, 35.858856201171875, 840.4437255859375)","(0.7126800417900085, 0.3967120051383972, 0.9020927548408508)",1,"(0.7230871319770813, 0.7940358519554138)","(82.01209259033203, 56.88486099243164, 12.658577919006348)",1,4.919219970703125,1,"(-78.02239227294922, 19.055932998657227, 846.209228515625)","(0.6256441473960876, 0.43602368235588074, 0.9000242948532104)",1,1705321899179,0.72,0.75
