device_time_stamp,system_time_stamp,left_gaze_point_on_display_area,left_gaze_point_in_user_coordinate_system,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_in_trackbox_coordinate_system,left_gaze_origin_validity,right_gaze_point_on_display_area,right_gaze_point_in_user_coordinate_system,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_in_trackbox_coordinate_system,right_gaze_origin_validity,timestamp,gaze_vizualisation_x,gaze_vizualisation_y
11531950728,679220618658,"(0.879308819770813, 0.04670681059360504)","(139.4420928955078, 202.10195922851562, 65.51319122314453)",1,4.11627197265625,1,"(-65.56166076660156, -22.045719146728516, 783.955810546875)","(0.614077627658844, 0.5322645306587219, 0.7740025520324707)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1706268093167,0.879308819770813,0.04670681059360504
11531961831,679220629761,"(0.8782050609588623, 0.04913479462265968)","(139.03631591796875, 201.63014221191406, 65.34146118164062)",1,4.118438720703125,1,"(-65.56977081298828, -22.02886962890625, 783.9166259765625)","(0.614098072052002, 0.5322262048721313, 0.7739249467849731)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1706268093178,0.8782050609588623,0.04913479462265968
11531972934,679220640860,"(0.8784019351005554, 0.054697971791028976)","(139.1086883544922, 200.5491485595703, 64.947998046875)",1,4.1271209716796875,1,"(-65.59577941894531, -22.034116744995117, 783.7506713867188)","(0.6141706109046936, 0.5322492718696594, 0.7735990285873413)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1706268093212,0.8784019351005554,0.054697971791028976
11531984037,679220651959,"(0.8771137595176697, 0.05720173940062523)","(138.6351318359375, 200.06265258789062, 64.77092742919922)",1,4.1292266845703125,1,"(-65.57254791259766, -21.9995174407959, 783.6954956054688)","(0.614136278629303, 0.5321696996688843, 0.7734832763671875)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1706268093213,0.8771137595176697,0.05720173940062523
11531995140,679220663057,"(0.8746876120567322, 0.05391097068786621)","(137.74327087402344, 200.7020721435547, 65.003662109375)",1,4.1458740234375,1,"(-65.57593536376953, -22.001089096069336, 783.6058349609375)","(0.614156186580658, 0.5321793556213379, 0.7733052968978882)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1706268093213,0.8746876120567322,0.05391097068786621
11532006243,679220674155,"(0.8773390054702759, 0.05422224476933479)","(138.71795654296875, 200.6416015625, 64.98167419433594)",1,4.135589599609375,1,"(-65.58010864257812, -22.021177291870117, 783.392333984375)","(0.6141965985298157, 0.5322420001029968, 0.7728816866874695)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1706268093228,0.8773390054702759,0.05422224476933479
11532017346,679220685256,"(0.8768965005874634, 0.04462175443768501)","(138.55528259277344, 202.50709533691406, 65.66072845458984)",1,4.123779296875,1,"(-65.55118560791016, -22.01061248779297, 783.3710327148438)","(0.6141471266746521, 0.5322184562683105, 0.7728338837623596)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1706268093232,0.8768965005874634,0.04462175443768501
11532028450,679220696359,"(0.8789457082748413, 0.047311361879110336)","(139.30859375, 201.98446655273438, 65.47050476074219)",1,4.1106109619140625,1,"(-65.5398941040039, -22.0017032623291, 783.2896118164062)","(0.6141389608383179, 0.5322026014328003, 0.7726693153381348)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1706268093244,0.8789457082748413,0.047311361879110336
11532039553,679220707462,"(0.8784528970718384, 0.04428314417600632)","(139.12747192382812, 202.5728759765625, 65.68465423583984)",1,4.119873046875,1,"(-65.52889251708984, -22.009756088256836, 783.086669921875)","(0.6141499876976013, 0.5322357416152954, 0.7722636461257935)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1706268093255,0.8784528970718384,0.04428314417600632
11532050656,679220718564,"(0.8767562508583069, 0.04628448188304901)","(138.50375366210938, 202.18402099609375, 65.54305267333984)",1,4.1257171630859375,1,"(-65.49964141845703, -21.99557113647461, 783.0655517578125)","(0.6140998601913452, 0.5322033762931824, 0.7722158432006836)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1706268093266,0.8767562508583069,0.04628448188304901
11532061759,679220729666,"(0.8764865398406982, 0.050350122153759)","(138.4045867919922, 201.39404296875, 65.25553131103516)",1,4.12646484375,1,"(-65.48776245117188, -21.996171951293945, 783.0358276367188)","(0.6140828132629395, 0.5322070717811584, 0.772154688835144)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1706268093277,0.8764865398406982,0.050350122153759
11532072862,679220740769,"(0.8747566938400269, 0.048854175955057144)","(137.76864624023438, 201.68472290039062, 65.36134338378906)",1,4.1098785400390625,1,"(-65.47718811035156, -22.010570526123047, 782.887939453125)","(0.6140863299369812, 0.5322520136833191, 0.7718589901924133)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1706268093288,0.8747566938400269,0.048854175955057144
11532083965,679220751871,"(0.8770606517791748, 0.0574767105281353)","(138.61563110351562, 200.00921630859375, 64.75151824951172)",1,4.09613037109375,1,"(-65.46003723144531, -21.983150482177734, 782.8535766601562)","(0.6140599846839905, 0.5321882367134094, 0.7717862725257874)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1706268093299,0.8770606517791748,0.0574767105281353
11532095068,679220762974,"(0.8769184350967407, 0.06227291375398636)","(138.5633544921875, 199.07723999023438, 64.41230010986328)",1,4.099884033203125,1,"(-65.46316528320312, -21.987594604492188, 782.9127807617188)","(0.6140567064285278, 0.5321950316429138, 0.7719050049781799)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1706268093310,0.8769184350967407,0.06227291375398636
11532106171,679220774076,"(0.8756672143936157, 0.06739690154790878)","(138.1033935546875, 198.0815887451172, 64.04989624023438)",1,4.1035308837890625,1,"(-65.46520233154297, -22.02492904663086, 782.871337890625)","(0.6140673160552979, 0.532288134098053, 0.7718249559402466)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1706268093322,0.8756672143936157,0.06739690154790878
11532117275,679220785179,"(0.8745865225791931, 0.06864948570728302)","(137.70611572265625, 197.83816528320312, 63.961341857910156)",1,4.1107025146484375,1,"(-65.45584869384766, -22.012372970581055, 782.9871826171875)","(0.6140324473381042, 0.5322502851486206, 0.7720533609390259)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1706268093359,0.8745865225791931,0.06864948570728302
11532128378,679220796282,"(0.8749403357505798, 0.05807018652558327)","(137.836181640625, 199.89389038085938, 64.70956420898438)",1,4.1053924560546875,1,"(-65.46823120117188, -22.016950607299805, 783.1524658203125)","(0.6140298843383789, 0.532250165939331, 0.7723850011825562)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1706268093360,0.8749403357505798,0.05807018652558327
11532139481,679220807384,"(0.8752493858337402, 0.05295664072036743)","(137.9497833251953, 200.8874969482422, 65.07123565673828)",1,4.104949951171875,1,"(-65.48197174072266, -22.054269790649414, 783.1434326171875)","(0.6140568256378174, 0.5323408246040344, 0.7723713517189026)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1706268093360,0.8752493858337402,0.05295664072036743
11532150584,679220818487,"(0.8761658668518066, 0.05300772935152054)","(138.2866973876953, 200.8775634765625, 65.06761169433594)",1,4.1092376708984375,1,"(-65.47366333007812, -22.034231185913086, 783.2981567382812)","(0.6140178442001343, 0.5322822332382202, 0.7726771235466003)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1706268093366,0.8761658668518066,0.05300772935152054
11532161687,679220829589,"(0.8775069117546082, 0.05806947126984596)","(138.7797088623047, 199.8939971923828, 64.7096176147461)",1,4.1042633056640625,1,"(-65.48912048339844, -22.042394638061523, 783.4570922851562)","(0.6140218377113342, 0.5322911143302917, 0.772996723651886)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1706268093377,0.8775069117546082,0.05806947126984596
11532172790,679220840683,"(0.875938892364502, 0.06444048881530762)","(138.2032470703125, 198.65603637695312, 64.25901794433594)",1,4.1171722412109375,1,"(-65.50511932373047, -22.069862365722656, 783.4363403320312)","(0.6140544414520264, 0.532358705997467, 0.7729595899581909)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1706268093390,0.875938892364502,0.06444048881530762
11532183893,679220851776,"(0.876696765422821, 0.0637345016002655)","(138.4818572998047, 198.793212890625, 64.30899047851562)",1,4.1103668212890625,1,"(-65.50205993652344, -22.03888702392578, 783.574462890625)","(0.6140273809432983, 0.532274603843689, 0.7732325196266174)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1706268093399,0.876696765422821,0.0637345016002655
11532194996,679220862867,"(0.8751599192619324, 0.06197364628314972)","(137.91688537597656, 199.13534545898438, 64.43353271484375)",1,4.1202239990234375,1,"(-65.5175552368164, -22.03849983215332, 783.7332153320312)","(0.6140313148498535, 0.5322628021240234, 0.7735514044761658)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1706268093410,0.8751599192619324,0.06197364628314972
11532206100,679220873959,"(0.8774488568305969, 0.05776385962963104)","(138.7583770751953, 199.95338439941406, 64.73126220703125)",1,4.1196136474609375,1,"(-65.53502655029297, -22.063379287719727, 783.7198486328125)","(0.6140654683113098, 0.5323235392570496, 0.773529052734375)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1706268093421,0.8774488568305969,0.05776385962963104
11532217203,679220885054,"(0.8769768476486206, 0.06084679812192917)","(138.58486938476562, 199.3543243408203, 64.51316833496094)",1,4.1224517822265625,1,"(-65.5333023071289, -22.03466033935547, 783.8619995117188)","(0.6140402555465698, 0.5322445631027222, 0.7738103270530701)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1706268093432,0.8769768476486206,0.06084679812192917
11532228306,679220896155,"(0.8750129342079163, 0.0660877600312233)","(137.8628692626953, 198.3359375, 64.14249420166016)",1,4.1236724853515625,1,"(-65.54243469238281, -22.036684036254883, 783.9857177734375)","(0.6140380501747131, 0.5322411060333252, 0.77405846118927)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1706268093444,0.8750129342079163,0.0660877600312233
11532239409,679220907256,"(0.8840203881263733, 0.06651347875595093)","(141.17417907714844, 198.2532196044922, 64.11239624023438)",1,4.1070404052734375,1,"(-65.53384399414062, -22.110034942626953, 784.1813354492188)","(0.6139938235282898, 0.5324058532714844, 0.7744508981704712)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1706268093455,0.8840203881263733,0.06651347875595093
