row,non_zero_column
0,[]
1,[]
2,[35]
3,[]
4,[]
5,[]
6,[]
7,[]
8,"[122, 263]"
9,[]
10,[]
11,[]
12,[239]
13,[]
14,[]
15,[136]
16,[7]
17,[211]
18,[]
19,[]
20,[242]
21,[]
22,[]
23,[311]
24,[37]
25,[362]
26,[]
27,[]
28,[]
29,[]
30,"[20, 72, 89]"
31,[350]
32,[75]
33,[]
34,[]
35,[178]
36,[]
37,[]
38,[]
39,[]
40,[]
41,[]
42,[]
43,[]
44,[]
45,[]
46,[]
47,[]
48,[275]
49,[280]
50,[]
51,[29]
52,[15]
53,[]
54,[]
55,[]
56,[]
57,[]
58,[]
59,[]
60,[233]
61,[]
62,[]
63,[]
64,[]
65,"[267, 274]"
66,[49]
67,[249]
68,[]
69,[]
70,[]
71,[]
72,[]
73,[]
74,[]
75,[]
76,[]
77,[]
78,[]
79,[]
80,[]
81,[]
82,[]
83,[168]
84,[]
85,[240]
86,[3]
87,[]
88,[157]
89,[52]
90,[]
91,[]
92,[]
93,"[19, 40]"
94,[]
95,[55]
96,[]
97,[]
98,[]
99,[]
100,[13]
101,[]
102,[]
103,[40]
104,[]
105,[45]
106,[254]
107,[]
108,[32]
109,[270]
110,[142]
111,[]
112,[51]
113,[]
114,[]
115,[261]
116,[]
117,[260]
118,[]
119,[]
120,[]
121,[]
122,[275]
123,[]
124,[155]
125,[]
126,"[33, 116, 198]"
127,[]
128,[]
129,[]
130,[]
131,[]
132,[]
133,[]
134,[]
135,[]
136,[]
137,[]
138,[26]
139,[]
140,[]
141,[]
142,[146]
143,[]
144,[197]
145,[]
146,[]
147,[200]
148,[]
149,[199]
150,[193]
151,[]
152,[]
153,[]
154,[]
155,[]
156,[]
157,[]
158,[]
159,[]
160,[]
161,[247]
162,[234]
163,[]
164,[]
165,[]
166,[]
167,[]
168,[]
169,[]
170,[]
171,[]
172,[]
173,[]
174,[]
175,[]
176,[]
177,"[123, 155]"
178,[]
179,[]
180,[]
181,[]
182,[]
183,[]
184,[]
185,[]
186,[]
187,[]
188,[]
189,[]
190,[215]
191,[]
192,[254]
193,[]
194,[]
195,[259]
196,[]
197,[261]
198,[]
199,[256]
200,[]
201,[]
202,[18]
203,[]
204,[]
205,[]
206,[]
207,[]
208,[10]
209,[]
210,[]
211,[]
212,[]
213,[]
214,[]
215,[]
216,[]
217,[]
218,[]
219,[]
220,[]
221,[]
222,[]
223,[]
224,[]
225,[]
226,[]
227,[]
228,[]
229,[]
230,[]
231,[]
232,[]
233,[]
234,[]
235,[163]
236,[67]
237,[]
238,[]
239,[]
240,[]
241,[]
242,[305]
243,[]
244,[]
245,"[184, 199]"
246,[]
247,[147]
248,[]
249,[89]
250,[301]
251,[]
252,[]
253,[]
254,[]
255,[]
256,[]
257,[]
258,[]
259,[]
260,[]
261,[379]
262,[]
263,[]
264,[]
