timestamp,event,device
25,enter,SCREEN
1100,quit,SCREEN
1101,enter,TABLE
1105,quit,TABLE
1106,enter,SCREEN
1371,quit,SCREEN
1523,enter,TABLE
1878,quit,TABLE
2039,enter,SCREEN
2332,quit,SCREEN
2333,enter,TABLE
2347,quit,TABLE
2348,enter,SCREEN
2370,quit,SCREEN
2371,enter,TABLE
2372,quit,TABLE
2373,enter,SCREEN
2397,quit,SCREEN
2398,enter,TABLE
2406,quit,TABLE
2407,enter,SCREEN
2414,quit,SCREEN
2415,enter,TABLE
2417,quit,TABLE
2418,enter,SCREEN
2537,grasp,BLOCK
3146,quit,SCREEN
3492,enter,TABLE
7003,release,BLOCK
7063,quit,TABLE
