timestamp,event,device
2,enter,SCREEN
665,quit,SCREEN
831,enter,TABLE
892,quit,TABLE
906,enter,TABLE
1019,quit,TABLE
1099,enter,TABLE
1225,quit,TABLE
1362,enter,SCREEN
1751,quit,SCREEN
1752,enter,TABLE
1761,quit,TABLE
1762,enter,SCREEN
1781,quit,SCREEN
1782,enter,TABLE
1783,quit,TABLE
1784,enter,SCREEN
1799,quit,SCREEN
1800,enter,TABLE
1805,quit,TABLE
1806,enter,SCREEN
2108,quit,SCREEN
2109,enter,TABLE
2145,quit,TABLE
2146,enter,SCREEN
2327,quit,SCREEN
3396,enter,SCREEN
3661,grasp,BLOCK
3882,quit,SCREEN
4077,enter,TABLE
6227,quit,TABLE
6530,enter,SCREEN
6729,release,BLOCK
6789,quit,SCREEN
