timestamp,event,device
53,enter,TABLE
278,quit,TABLE
767,enter,TABLE
778,quit,TABLE
779,enter,SCREEN
1057,quit,SCREEN
1058,enter,TABLE
1067,quit,TABLE
1068,enter,SCREEN
1154,quit,SCREEN
1155,enter,TABLE
1156,quit,TABLE
1157,enter,SCREEN
1186,quit,SCREEN
1187,enter,TABLE
1189,quit,TABLE
1190,enter,SCREEN
1204,quit,SCREEN
1205,enter,TABLE
1245,quit,TABLE
1246,enter,SCREEN
1252,quit,SCREEN
1253,enter,TABLE
1260,quit,TABLE
1261,enter,SCREEN
1332,quit,SCREEN
1333,enter,TABLE
1333,quit,TABLE
1334,enter,SCREEN
1368,quit,SCREEN
1369,enter,TABLE
1390,quit,TABLE
1391,enter,SCREEN
1722,quit,SCREEN
1820,enter,TABLE
2323,quit,TABLE
2373,enter,TABLE
2436,quit,TABLE
2748,enter,SCREEN
2828,grasp,BLOCK
2926,quit,SCREEN
2927,enter,TABLE
2960,quit,TABLE
2961,enter,SCREEN
3474,quit,SCREEN
3605,enter,TABLE
5274,quit,TABLE
5564,enter,SCREEN
5603,release,BLOCK
5663,quit,SCREEN
