timestamp,x,y,device,idx_table
1701260500143,nan,nan,2,1701260500143
1701260500193,nan,nan,2,1701260500143
1701260500242,0.4519450664520263,0.5577333569526672,1,1701260500143
1701260500296,nan,nan,2,1701260500143
1701260500352,nan,nan,2,1701260500143
1701260500411,nan,nan,2,1701260500143
1701260500464,nan,nan,2,1701260500143
1701260500524,nan,nan,2,1701260500143
1701260500581,0.0545397885143756,0.4312041401863098,1,1701260500143
1701260500637,nan,nan,2,1701260500143
1701260500691,nan,nan,2,1701260500143
1701260500749,0.1054149121046066,0.3460555076599121,1,1701260500143
1701260500810,0.1147404611110687,0.3747817277908325,1,1701260500143
1701260500864,nan,nan,2,1701260500143
1701260500917,nan,nan,2,1701260500143
1701260500974,0.2587689757347107,0.3276300430297851,1,1701260500143
1701260501026,0.2603996098041534,0.3085344433784485,1,1701260500143
1701260501078,0.557166337966919,0.1564835309982299,1,1701260500143
1701260501131,0.565275251865387,0.0924094319343568,1,1701260500143
1701260501182,nan,nan,2,1701260500143
1701260501234,nan,nan,2,1701260500143
1701260501287,0.5352920889854431,0.0119597911834715,1,1701260500143
1701260501339,nan,nan,2,1701260500143
1701260501391,nan,nan,2,1701260500143
1701260501442,nan,nan,2,1701260500143
1701260501492,nan,nan,2,1701260500143
1701260501544,nan,nan,2,1701260500143
1701260501599,nan,nan,2,1701260500143
1701260501657,nan,nan,2,1701260500143
1701260501712,nan,nan,2,1701260500143
1701260501764,0.2782143652439117,0.2265005707740783,1,1701260500143
1701260501816,0.2817876935005188,0.5236440300941467,1,1701260500143
1701260501871,0.2601968646049499,0.4779578447341919,1,1701260500143
1701260501925,0.2686265110969543,0.4915785193443298,1,1701260500143
1701260501986,0.334171324968338,0.5080979466438293,1,1701260500143
1701260502052,nan,nan,2,1701260500143
1701260502105,nan,nan,2,1701260500143
1701260502162,nan,nan,2,1701260500143
1701260502215,nan,nan,2,1701260500143
1701260502270,nan,nan,2,1701260500143
1701260502328,0.3074054419994354,0.2111812233924865,1,1701260500143
1701260502385,0.4671575725078583,0.2725880146026611,1,1701260500143
1701260502442,0.7049642205238342,0.9718417190015316,1,1701260500143
1701260502497,0.2899211943149566,0.1825624108314514,1,1701260500143
1701260502550,nan,nan,2,1701260500143
1701260502603,nan,nan,2,1701260500143
1701260502659,nan,nan,2,1701260500143
1701260502714,nan,nan,2,1701260500143
1701260502770,nan,nan,2,1701260500143
1701260502822,nan,nan,2,1701260500143
1701260502881,nan,nan,2,1701260500143
1701260502944,0.1162056997418403,0.4149995446205139,1,1701260500143
1701260503003,0.1691681742668151,0.43598073720932,1,1701260500143
1701260503064,nan,nan,2,1701260500143
1701260503124,0.6318137049674988,0.8761131837964058,1,1701260500143
1701260503183,0.6519275307655334,0.9048454612493516,1,1701260500143
1701260503242,nan,nan,2,1701260500143
1701260503301,0.1024902090430259,0.4829428791999817,1,1701260500143
1701260503359,0.1047844141721725,0.4603947401046753,1,1701260500143
1701260503412,0.2807342708110809,0.5180224776268005,1,1701260500143
1701260503464,0.2369610518217086,0.4330820441246032,1,1701260500143
1701260503517,0.1352738291025161,0.4630950689315796,1,1701260500143
1701260503574,0.1427023261785507,0.5141700804233551,1,1701260500143
1701260503629,0.1580790579319,0.514940083026886,1,1701260500143
1701260503682,0.1718869358301162,0.5254632830619812,1,1701260500143
1701260503737,0.1721485406160354,0.5256311893463135,1,1701260500143
1701260503791,0.1847410798072815,0.4881025552749634,1,1701260500143
1701260503846,0.1894427835941314,0.4805774092674255,1,1701260500143
1701260503898,0.1848680078983307,0.4903923869132995,1,1701260500143
1701260503958,0.1841777116060257,0.4896981716156006,1,1701260500143
1701260504012,0.1780687272548675,0.4787438511848449,1,1701260500143
1701260504063,0.1909455507993698,0.4578728675842285,1,1701260500143
1701260504118,0.1952496469020843,0.4285913705825805,1,1701260500143
1701260504173,0.1851685345172882,0.4251413941383362,1,1701260500143
1701260504229,0.1866444051265716,0.4345543980598449,1,1701260500143
1701260504284,0.4698448181152344,0.7467672526836395,1,1701260500143
1701260504338,0.2337248027324676,0.4421709179878235,1,1701260500143
1701260504393,0.264510303735733,0.5816263854503632,1,1701260500143
1701260504447,0.2337362766265869,0.6059455871582031,1,1701260500143
1701260504502,0.2304580956697464,0.5732636153697968,1,1701260500143
