timestamp,event,device
130,enter,TABLE
223,quit,TABLE
270,enter,SCREEN
419,quit,SCREEN
420,enter,TABLE
527,quit,TABLE
528,enter,SCREEN
580,quit,SCREEN
581,enter,TABLE
633,quit,TABLE
634,enter,SCREEN
832,quit,SCREEN
957,enter,TABLE
1548,quit,TABLE
1602,enter,SCREEN
1714,quit,SCREEN
1715,enter,TABLE
1827,quit,TABLE
1828,enter,SCREEN
1998,quit,SCREEN
1999,enter,TABLE
2056,quit,TABLE
2057,enter,SCREEN
2109,quit,SCREEN
2110,enter,TABLE
2228,quit,TABLE
2228,enter,SCREEN
2285,quit,SCREEN
2286,enter,TABLE
2390,quit,TABLE
2446,enter,TABLE
2779,quit,TABLE
3040,enter,SCREEN
3153,quit,SCREEN
3263,enter,SCREEN
3318,quit,SCREEN
3319,enter,TABLE
3369,quit,TABLE
3370,enter,SCREEN
3428,grasp,BLOCK
3487,quit,SCREEN
3544,enter,SCREEN
3641,quit,SCREEN
3850,enter,TABLE
5512,release,BLOCK
5572,quit,TABLE
