timestamp,event,device
190,enter,SCREEN
507,quit,SCREEN
567,enter,TABLE
683,quit,TABLE
684,enter,SCREEN
907,quit,SCREEN
1020,enter,SCREEN
1134,quit,SCREEN
1135,enter,TABLE
1248,quit,TABLE
1249,enter,SCREEN
1426,quit,SCREEN
1482,enter,TABLE
1546,quit,TABLE
1729,enter,TABLE
2201,quit,TABLE
2311,grasp,BLOCK
2482,enter,SCREEN
2733,quit,SCREEN
2734,enter,TABLE
2909,quit,TABLE
2910,enter,SCREEN
3198,quit,SCREEN
3327,enter,TABLE
4368,quit,TABLE
4622,enter,SCREEN
4936,quit,SCREEN
4937,enter,TABLE
5144,quit,TABLE
5341,enter,TABLE
5384,release,BLOCK
5444,quit,TABLE
