timestamp,x,y,device,idx_table
1706696959861,nan,nan,Device.NO_DEVICE,1706696959861
1706696959863,0.5606504678726196,0.4969495385885238,Device.SCREEN,1706696959861
1706696959874,0.5585499107837677,0.5129847377538681,Device.SCREEN,1706696959861
1706696959879,nan,nan,Device.NO_DEVICE,1706696959861
1706696959885,0.5591698884963989,0.5151613056659698,Device.SCREEN,1706696959861
1706696959897,0.3646870545300338,0.757669857371775,Device.TABLE,1706696959861
1706696959911,nan,nan,Device.NO_DEVICE,1706696959861
1706696959929,nan,nan,Device.NO_DEVICE,1706696959861
1706696959932,0.5570011734962463,0.5102897584438324,Device.SCREEN,1706696959861
1706696959933,0.5573385059833527,0.51173435151577,Device.SCREEN,1706696959861
1706696959944,nan,nan,Device.NO_DEVICE,1706696959861
1706696959949,0.5534721910953522,0.5179295837879181,Device.SCREEN,1706696959861
1706696959952,0.5558131337165833,0.512836828827858,Device.SCREEN,1706696959861
1706696959962,0.3647273920038348,0.7569657690272645,Device.TABLE,1706696959861
1706696959964,0.5563411712646484,0.5184368044137955,Device.SCREEN,1706696959861
1706696959974,0.555828869342804,0.5211241245269775,Device.SCREEN,1706696959861
1706696959976,0.3646916268021987,0.7565526168812894,Device.TABLE,1706696959861
1706696959986,0.5566300749778748,0.5215265452861786,Device.SCREEN,1706696959861
1706696959994,0.3645305328077365,0.7583248670615036,Device.TABLE,1706696959861
1706696959997,0.5564818382263184,0.5169355869293213,Device.SCREEN,1706696959861
1706696960006,nan,nan,Device.NO_DEVICE,1706696959861
1706696960008,0.5573996603488922,0.5155836939811707,Device.SCREEN,1706696959861
1706696960019,0.5573007464408875,0.5168038606643677,Device.SCREEN,1706696959861
1706696960027,0.3798198883343518,0.5303905802090406,Device.TABLE,1706696959861
1706696960031,0.5568637251853943,0.5188557803630829,Device.SCREEN,1706696959861
1706696960042,nan,nan,Device.NO_DEVICE,1706696959861
1706696960060,0.3461234522279814,0.1571523105819651,Device.TABLE,1706696959861
1706696960072,0.556309312582016,0.519393801689148,1,1706696959861
1706696960075,0.5311643481254578,0.5612584054470062,Device.SCREEN,1706696959861
1706696960087,0.5155433416366577,0.5784652829170227,Device.SCREEN,1706696959861
1706696960090,nan,nan,Device.NO_DEVICE,1706696959861
1706696960098,0.5148883163928986,0.5793716609477997,Device.SCREEN,1706696959861
1706696960108,0.5167022943496704,0.5761348009109497,Device.SCREEN,1706696959861
1706696960111,0.3638322511586764,0.7613636831153173,Device.TABLE,1706696959861
1706696960119,0.5152278542518616,0.5792781114578247,Device.SCREEN,1706696959861
1706696960123,nan,nan,Device.NO_DEVICE,1706696959861
1706696960131,0.5161410868167877,0.5810105800628662,Device.SCREEN,1706696959861
1706696960141,0.5168494284152985,0.5784526765346527,1,1706696959861
