timestamp,event,device
0,enter,TABLE
663,quit,TABLE
941,enter,TABLE
996,quit,TABLE
997,enter,SCREEN
1403,quit,SCREEN
1764,enter,TABLE
2069,quit,TABLE
2254,enter,SCREEN
2370,quit,SCREEN
2371,enter,TABLE
2496,quit,TABLE
2497,enter,SCREEN
2627,quit,SCREEN
2628,enter,TABLE
2748,quit,TABLE
2749,enter,SCREEN
2810,quit,SCREEN
2811,enter,TABLE
2940,quit,TABLE
3080,enter,TABLE
3154,quit,TABLE
3154,enter,SCREEN
3290,quit,SCREEN
3638,enter,TABLE
4299,grasp,BLOCK
5632,release,BLOCK
5692,quit,TABLE
