timestamp,event,device
0,enter,TABLE
809,quit,TABLE
999,enter,SCREEN
1220,quit,SCREEN
1221,enter,TABLE
1283,quit,TABLE
1283,enter,SCREEN
1448,quit,SCREEN
1449,enter,TABLE
1508,quit,TABLE
1509,enter,SCREEN
1563,quit,SCREEN
1564,enter,TABLE
1673,quit,TABLE
1674,enter,SCREEN
1728,quit,SCREEN
1729,enter,TABLE
1783,quit,TABLE
1784,enter,SCREEN
1888,quit,SCREEN
1938,enter,SCREEN
2037,quit,SCREEN
2188,enter,SCREEN
2389,quit,SCREEN
2390,enter,TABLE
2435,quit,TABLE
2436,enter,SCREEN
2483,quit,SCREEN
2484,enter,TABLE
2535,quit,TABLE
2536,enter,SCREEN
2812,quit,SCREEN
3049,enter,TABLE
3853,quit,TABLE
4030,enter,TABLE
4076,quit,TABLE
4077,enter,SCREEN
4191,quit,SCREEN
4192,enter,TABLE
4255,quit,TABLE
4255,enter,SCREEN
4315,grasp,BLOCK
4374,quit,SCREEN
4488,enter,SCREEN
4599,quit,SCREEN
4657,enter,SCREEN
4991,quit,SCREEN
5048,enter,SCREEN
5485,quit,SCREEN
5668,enter,TABLE
7070,release,BLOCK
7130,quit,TABLE
