timestamp,event,device
0,enter,TABLE
1287,quit,TABLE
1405,enter,TABLE
1509,quit,TABLE
1510,enter,SCREEN
1683,quit,SCREEN
1684,enter,TABLE
1846,quit,TABLE
1847,enter,SCREEN
1959,quit,SCREEN
1960,enter,TABLE
2069,quit,TABLE
2070,enter,SCREEN
2345,quit,SCREEN
2346,enter,TABLE
2472,quit,TABLE
2472,enter,SCREEN
2632,quit,SCREEN
2688,enter,TABLE
3140,quit,TABLE
3141,enter,SCREEN
3254,grasp,BLOCK
3313,quit,SCREEN
3434,enter,SCREEN
3843,quit,SCREEN
4107,enter,TABLE
5749,release,BLOCK
5809,quit,TABLE
