timestamp,event,device
269,enter,SCREEN
476,quit,SCREEN
528,enter,SCREEN
747,quit,SCREEN
1120,enter,SCREEN
1926,quit,SCREEN
2168,enter,TABLE
2267,quit,TABLE
3165,enter,SCREEN
3327,quit,SCREEN
3381,enter,SCREEN
3796,quit,SCREEN
3848,enter,SCREEN
3953,quit,SCREEN
4004,enter,SCREEN
4214,quit,SCREEN
4266,enter,SCREEN
4940,quit,SCREEN
4941,enter,TABLE
5630,grasp,BLOCK
6067,quit,TABLE
6195,enter,SCREEN
6246,quit,SCREEN
6247,enter,TABLE
6299,quit,TABLE
6300,enter,SCREEN
6564,quit,SCREEN
6737,enter,TABLE
8255,release,BLOCK
8315,quit,TABLE
