device_time_stamp,system_time_stamp,left_gaze_point_on_display_area,left_gaze_point_in_user_coordinate_system,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_in_trackbox_coordinate_system,left_gaze_origin_validity,right_gaze_point_on_display_area,right_gaze_point_in_user_coordinate_system,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_in_trackbox_coordinate_system,right_gaze_origin_validity,timestamp,gaze_vizualisation_x,gaze_vizualisation_y
7241815314,1055610586276,"(0.7617015242576599, 0.7589877247810364)","(96.20748138427734, 63.695228576660156, 15.137322425842285)",1,4.847869873046875,1,"(-11.02090835571289, -46.370784759521484, 755.3831176757812)","(0.5162676572799683, 0.5965680480003357, 0.7137705087661743)",1,"(0.740923285484314, 0.7392851114273071)","(88.56898498535156, 67.5238037109375, 16.53067970275879)",1,4.0301513671875,1,"(43.839717864990234, -55.11579513549805, 754.7725219726562)","(0.4130261242389679, 0.6199024319648743, 0.7161019444465637)",1,1702473528671,0.75,0.75
7241826417,1055610597368,"(0.7609302997589111, 0.7487767338752747)","(95.92396545410156, 65.67937469482422, 15.859495162963867)",1,4.8606719970703125,1,"(-10.980252265930176, -46.39365768432617, 755.4884643554688)","(0.5161885023117065, 0.5966102480888367, 0.7139825224876404)",1,"(0.7460225820541382, 0.7393993139266968)","(90.4435806274414, 67.50160217285156, 16.522632598876953)",1,4.0326080322265625,1,"(43.88288879394531, -55.145751953125, 754.8756103515625)","(0.4129564166069031, 0.6199596524238586, 0.7163165211677551)",1,1702473528679,0.75,0.74
7241837520,1055610608458,"(0.7633865475654602, 0.746849000453949)","(96.82694244384766, 66.05396270751953, 15.995843887329102)",1,4.8646240234375,1,"(-10.95676040649414, -46.426509857177734, 755.4957275390625)","(0.5161445736885071, 0.5966921448707581, 0.7140003442764282)",1,"(0.7543816566467285, 0.7363539338111877)","(93.51652526855469, 68.09337615966797, 16.73802947998047)",1,4.0302581787109375,1,"(43.90314483642578, -55.185020446777344, 754.8821411132812)","(0.41291964054107666, 0.6200575232505798, 0.7163376212120056)",1,1702473528714,0.76,0.74
7241848623,1055610619547,"(0.7605922222137451, 0.7417892813682556)","(95.79964447021484, 67.03715515136719, 16.353639602661133)",1,4.848663330078125,1,"(-10.924399375915527, -46.434234619140625, 755.55126953125)","(0.516082227230072, 0.5967036485671997, 0.7141112089157104)",1,"(0.7524166703224182, 0.7289655208587646)","(92.79418182373047, 69.52900695800781, 17.26058578491211)",1,4.0316162109375,1,"(43.93689727783203, -55.199737548828125, 754.9359741210938)","(0.4128621518611908, 0.6200852990150452, 0.7164508104324341)",1,1702473528714,0.76,0.74
7241859726,1055610630635,"(0.7595230937004089, 0.7423135042190552)","(95.40663146972656, 66.93529510498047, 16.316570281982422)",1,4.8292083740234375,1,"(-10.896865844726562, -46.471622467041016, 755.7070922851562)","(0.5160266160964966, 0.5967742204666138, 0.7144260406494141)",1,"(0.7537780404090881, 0.7316537499427795)","(93.29467010498047, 69.00663757324219, 17.070451736450195)",1,4.0365447998046875,1,"(43.97610092163086, -55.24281692504883, 755.0901489257812)","(0.4128057360649109, 0.6201659440994263, 0.7167685627937317)",1,1702473528715,0.76,0.74
7241870829,1055610641727,"(0.7597772479057312, 0.7401005029678345)","(95.50006103515625, 67.36530303955078, 16.473085403442383)",1,4.81103515625,1,"(-10.899388313293457, -46.486663818359375, 755.6548461914062)","(0.5160330533981323, 0.5968198776245117, 0.7143237590789795)",1,"(0.7508364915847778, 0.7341131567955017)","(92.21329498291016, 68.52875518798828, 16.896501541137695)",1,4.0492706298828125,1,"(43.97126007080078, -55.258113861083984, 755.038330078125)","(0.4128095507621765, 0.6202137470245361, 0.716667115688324)",1,1702473528730,0.76,0.74
7241881932,1055610652828,"(0.7594515681266785, 0.7343661189079285)","(95.38037109375, 68.47959899902344, 16.878633499145508)",1,4.800811767578125,1,"(-10.858224868774414, -46.49565124511719, 755.7850952148438)","(0.5159520506858826, 0.5968233346939087, 0.7145836353302002)",1,"(0.7512685656547546, 0.7387187480926514)","(92.37213897705078, 67.63382720947266, 16.570789337158203)",1,4.0453033447265625,1,"(44.02180862426758, -55.26945877075195, 755.1653442382812)","(0.4127282500267029, 0.6202199459075928, 0.7169275879859924)",1,1702473528736,0.76,0.74
7241893036,1055610663930,"(0.7580162286758423, 0.7330330610275269)","(94.85272979736328, 68.73860168457031, 16.972915649414062)",1,4.7957916259765625,1,"(-10.837132453918457, -46.512184143066406, 756.0674438476562)","(0.5159047245979309, 0.5968218445777893, 0.7151485681533813)",1,"(0.7520849108695984, 0.7375327348709106)","(92.67225646972656, 67.86427307128906, 16.654678344726562)",1,4.0416717529296875,1,"(44.05929946899414, -55.29217529296875, 755.4459838867188)","(0.4126884937286377, 0.6202259063720703, 0.7174941301345825)",1,1702473528748,0.76,0.74
7241904139,1055610675031,"(0.7594501972198486, 0.734326958656311)","(95.3798599243164, 68.48721313476562, 16.881410598754883)",1,4.7924957275390625,1,"(-10.835256576538086, -46.5231819152832, 756.1131591796875)","(0.5159001350402832, 0.5968424677848816, 0.7152411937713623)",1,"(0.7501053214073181, 0.7390829920768738)","(91.94451141357422, 67.5630111694336, 16.5450496673584)",1,4.0340423583984375,1,"(44.06507873535156, -55.307132720947266, 755.491943359375)","(0.4126828908920288, 0.6202550530433655, 0.717588484287262)",1,1702473528758,0.75,0.74
7241915242,1055610686132,"(0.7632137537002563, 0.7340443134307861)","(96.76338958740234, 68.54212951660156, 16.90141487121582)",1,4.7864532470703125,1,"(-10.821634292602539, -46.540767669677734, 756.33740234375)","(0.5158685445785522, 0.5968523025512695, 0.715690553188324)",1,"(0.7527698874473572, 0.7414807677268982)","(92.92404174804688, 67.09708404541016, 16.375478744506836)",1,4.032379150390625,1,"(44.09312438964844, -55.32975387573242, 755.715087890625)","(0.41265469789505005, 0.6202712059020996, 0.718039333820343)",1,1702473528769,0.76,0.74
