timestamp,event,device
605,enter,SCREEN
997,quit,SCREEN
1353,enter,SCREEN
2435,quit,SCREEN
2672,enter,TABLE
2834,quit,TABLE
4084,enter,SCREEN
4239,quit,SCREEN
4293,enter,SCREEN
5507,quit,SCREEN
5693,enter,TABLE
6500,quit,TABLE
6675,enter,SCREEN
7017,quit,SCREEN
7095,enter,TABLE
7661,quit,TABLE
7763,enter,SCREEN
8320,grasp,BLOCK
8613,quit,SCREEN
8706,enter,TABLE
9054,quit,TABLE
9054,enter,SCREEN
10346,quit,SCREEN
10515,enter,TABLE
10923,quit,TABLE
10923,enter,SCREEN
11366,quit,SCREEN
11589,enter,TABLE
13221,quit,TABLE
13468,enter,SCREEN
13646,release,BLOCK
13706,quit,SCREEN
