timestamp,event,device
24,enter,SCREEN
60,quit,SCREEN
61,enter,TABLE
69,quit,TABLE
70,enter,SCREEN
90,quit,SCREEN
91,enter,TABLE
91,quit,TABLE
92,enter,SCREEN
174,quit,SCREEN
175,enter,TABLE
180,quit,TABLE
181,enter,SCREEN
206,quit,SCREEN
207,enter,TABLE
213,quit,TABLE
214,enter,SCREEN
239,quit,SCREEN
240,enter,TABLE
246,quit,TABLE
247,enter,SCREEN
305,quit,SCREEN
306,enter,TABLE
309,quit,TABLE
310,enter,SCREEN
355,quit,SCREEN
356,enter,TABLE
357,quit,TABLE
358,enter,SCREEN
451,quit,SCREEN
452,enter,TABLE
455,quit,TABLE
456,enter,SCREEN
481,quit,SCREEN
482,enter,TABLE
490,quit,TABLE
491,enter,SCREEN
514,quit,SCREEN
515,enter,TABLE
523,quit,TABLE
524,enter,SCREEN
547,quit,SCREEN
548,enter,TABLE
557,quit,TABLE
558,enter,SCREEN
596,quit,SCREEN
597,enter,TABLE
1114,quit,TABLE
1164,enter,TABLE
1208,quit,TABLE
1209,enter,SCREEN
1586,grasp,BLOCK
1691,quit,SCREEN
1828,enter,TABLE
3581,quit,TABLE
3759,enter,SCREEN
3790,release,BLOCK
3850,quit,SCREEN
