timestamp,event,device
14,enter,TABLE
124,quit,TABLE
165,enter,TABLE
270,quit,TABLE
271,enter,TABLE
459,quit,TABLE
533,enter,TABLE
858,quit,TABLE
1207,enter,SCREEN
2316,quit,SCREEN
2889,enter,SCREEN
3797,quit,SCREEN
4188,enter,TABLE
4332,grasp,BLOCK
5106,quit,TABLE
5608,enter,TABLE
5739,quit,TABLE
5965,enter,TABLE
6159,quit,TABLE
6194,enter,TABLE
6290,quit,TABLE
6355,enter,TABLE
6485,quit,TABLE
6678,enter,TABLE
6745,quit,TABLE
6775,enter,TABLE
6920,release,BLOCK
6980,quit,TABLE
