timestamp,code
1701073137683.0515,0
1701073141157.8455,1
1701073146573.6155,1
1701073156015.3225,1
1701073160927.3054,1
1701073168365.5127,1
1701073174227.7766,1
1701073180260.2957,1
1701073184806.0105,1
1701073189128.8435,1
1701073193919.9275,5
