row,non_zero_column
0,[]
1,[]
2,[]
3,[]
4,[]
5,[]
6,[]
7,[]
8,[]
9,[]
10,[]
11,[]
12,[]
13,[]
14,[]
15,[]
16,[]
17,[]
18,[]
19,[]
20,[]
21,[]
22,[]
23,[]
24,[]
25,[]
26,[]
27,[]
28,[]
29,[]
30,[]
31,[]
32,[]
33,[]
34,[]
35,[]
36,[]
37,[]
38,[]
39,[]
40,[]
41,[]
42,[]
43,[]
44,[]
45,[]
46,[]
47,[]
48,[]
49,[]
50,[]
51,[]
52,[]
53,[]
54,[]
55,[]
56,[]
57,[]
58,[]
59,[]
60,[]
61,[]
62,[]
63,[]
64,[]
65,[]
66,[]
67,[]
68,[]
69,[]
70,[]
71,[]
72,[]
73,[]
74,[]
75,[]
76,[]
77,[]
78,[]
79,[]
80,[]
81,[]
82,[]
83,[206]
84,[]
85,[]
86,[]
87,[]
88,[]
89,[]
90,[]
91,[]
92,[]
93,[]
94,[]
95,[]
96,[]
97,[]
98,[]
99,[]
100,[]
101,[]
102,[]
103,[]
104,[]
105,[]
106,[]
107,[]
108,[]
109,[]
110,[241]
111,[]
112,[]
113,[]
114,[]
115,[]
116,[266]
117,[]
118,[]
119,[]
120,[]
121,[]
122,[]
123,[]
124,[]
125,[]
126,[]
127,[]
128,[]
129,[]
130,[]
131,[]
132,[]
133,[]
134,[]
135,[]
136,[]
137,[]
138,[]
139,[]
140,[]
141,[]
142,[246]
143,[]
144,[]
145,[]
146,[]
147,[]
148,[]
149,[]
150,[]
151,[]
152,[]
153,[]
154,[]
155,[]
156,[]
157,[]
158,[]
159,[148]
160,[]
161,[]
162,[]
163,[]
164,[]
165,[]
166,[]
167,[]
168,[]
169,[]
170,[]
171,[187]
172,[]
173,[]
174,[378]
175,[]
176,[]
177,[]
178,[]
179,[]
180,[]
181,[]
182,[]
183,[]
184,[]
185,[]
186,"[191, 194, 254]"
187,[]
188,"[182, 195]"
189,[183]
190,"[194, 196]"
191,[196]
192,"[188, 286]"
193,[177]
194,[177]
195,[179]
196,[176]
197,[174]
198,[]
199,[]
200,"[189, 295]"
201,[]
202,[]
203,[]
204,[]
205,[]
206,"[252, 288]"
207,[]
208,[]
209,[]
210,[]
211,[]
212,[]
213,[]
214,[]
215,"[48, 295]"
216,"[282, 294, 295]"
217,[267]
218,[]
219,[]
220,[300]
221,[]
222,[175]
223,[274]
224,[281]
225,[277]
226,[273]
227,"[266, 275, 279]"
228,"[263, 266, 270, 282]"
229,[]
230,[]
231,"[191, 192]"
232,[192]
233,[200]
234,[191]
235,[]
236,[272]
237,[]
238,[]
239,[]
240,[136]
241,"[114, 187, 193, 315]"
242,[288]
243,[]
244,[]
245,[]
246,[]
247,[46]
248,[]
249,[]
250,"[157, 177, 190]"
251,[]
252,[]
253,[]
254,[]
255,[]
256,[]
257,[]
258,[]
259,[]
260,[330]
261,"[182, 294]"
262,[106]
263,[]
264,[67]
265,[]
266,[]
267,[]
268,[]
269,[]
270,[]
271,[]
272,[]
273,[]
274,[]
275,[]
276,[]
277,[]
278,[67]
279,[]
280,[]
281,[]
282,[159]
283,[]
284,[]
285,[]
286,[]
287,[]
288,[]
289,[]
290,[]
291,"[292, 293, 294]"
292,[295]
293,[]
294,[]
295,[]
296,[]
297,[]
298,[]
299,[]
300,[]
301,[]
302,[]
303,[45]
304,[]
305,[]
306,[]
307,[]
308,[]
309,"[41, 159]"
310,[]
311,[]
312,[]
313,[]
314,[49]
315,[]
316,[98]
317,[]
318,[]
319,[57]
320,[]
321,[211]
322,[29]
323,[]
324,[]
325,[]
326,[]
327,[]
328,[]
329,[]
330,[]
331,[]
332,"[28, 79]"
333,[173]
334,[]
335,[]
336,[126]
337,[]
338,"[98, 114]"
339,"[121, 374]"
340,"[105, 122]"
341,"[90, 107]"
342,[]
343,"[113, 196]"
344,[]
345,"[69, 106, 112, 223]"
346,[230]
347,[]
348,[6]
349,[]
350,"[83, 120]"
351,"[65, 68]"
352,"[60, 64, 73, 109, 114]"
353,[47]
354,"[35, 75]"
355,[]
356,[]
357,[87]
358,"[53, 93]"
359,[]
360,[104]
361,"[40, 120, 216]"
362,"[342, 346]"
363,[]
364,"[35, 40, 45, 46]"
365,"[37, 74]"
366,[]
367,"[27, 29]"
368,[112]
369,[29]
370,[269]
371,[]
372,[159]
373,[]
374,[]
375,[231]
376,"[36, 159, 235]"
377,[232]
378,"[217, 224, 230, 236, 247, 330]"
379,"[220, 222, 226, 232, 235]"
