timestamp,event,device
6,enter,SCREEN
378,quit,SCREEN
379,enter,TABLE
390,quit,TABLE
391,enter,SCREEN
1384,quit,SCREEN
1385,enter,TABLE
1423,quit,TABLE
1424,enter,SCREEN
4512,quit,SCREEN
4844,enter,TABLE
5293,quit,TABLE
5516,enter,SCREEN
5570,quit,SCREEN
5571,enter,TABLE
5571,quit,TABLE
5572,enter,SCREEN
5588,quit,SCREEN
5589,enter,TABLE
5617,quit,TABLE
5618,enter,SCREEN
5639,quit,SCREEN
5640,enter,TABLE
5650,quit,TABLE
5651,enter,SCREEN
5668,quit,SCREEN
5669,enter,TABLE
5670,quit,TABLE
5671,enter,SCREEN
5698,quit,SCREEN
5699,enter,TABLE
5704,quit,TABLE
5705,enter,SCREEN
5732,quit,SCREEN
5733,enter,TABLE
5738,quit,TABLE
5739,enter,SCREEN
5797,quit,SCREEN
5798,enter,TABLE
5807,quit,TABLE
5808,enter,SCREEN
5833,quit,SCREEN
5834,enter,TABLE
5838,quit,TABLE
5839,enter,SCREEN
5861,quit,SCREEN
5862,enter,TABLE
5871,quit,TABLE
5872,enter,SCREEN
5895,quit,SCREEN
5896,enter,TABLE
5904,quit,TABLE
5905,enter,SCREEN
5925,quit,SCREEN
5926,enter,TABLE
5949,quit,TABLE
5950,enter,SCREEN
5958,quit,SCREEN
5959,enter,TABLE
5966,quit,TABLE
5967,enter,SCREEN
6932,quit,SCREEN
6933,enter,TABLE
6937,quit,TABLE
6938,enter,SCREEN
6998,quit,SCREEN
6999,enter,TABLE
7032,quit,TABLE
7033,enter,SCREEN
7049,quit,SCREEN
7050,enter,TABLE
7178,quit,TABLE
8364,grasp,BLOCK
8411,enter,TABLE
9024,quit,TABLE
9152,enter,SCREEN
10773,quit,SCREEN
10795,release,BLOCK
