timestamp,event,device
407,enter,SCREEN
1285,quit,SCREEN
1513,enter,TABLE
1791,quit,TABLE
2393,enter,SCREEN
2497,quit,SCREEN
2673,enter,SCREEN
2945,quit,SCREEN
2946,enter,TABLE
3054,quit,TABLE
3055,enter,SCREEN
3110,quit,SCREEN
3111,enter,TABLE
3268,quit,TABLE
3269,enter,SCREEN
3324,quit,SCREEN
3325,enter,TABLE
3429,quit,TABLE
3430,enter,SCREEN
3484,quit,SCREEN
3485,enter,TABLE
3649,quit,TABLE
3650,enter,SCREEN
3702,quit,SCREEN
3703,enter,TABLE
3754,quit,TABLE
3755,enter,SCREEN
3970,quit,SCREEN
3971,enter,TABLE
4081,quit,TABLE
4341,enter,TABLE
5106,quit,TABLE
5239,enter,SCREEN
5341,quit,SCREEN
5444,enter,SCREEN
5823,grasp,BLOCK
5876,quit,SCREEN
5927,enter,SCREEN
6290,quit,SCREEN
6586,enter,TABLE
8172,release,BLOCK
8232,quit,TABLE
