timestamp,distance
8,nan
26,nan
41,nan
59,nan
74,nan
90,nan
108,nan
123,nan
141,nan
156,nan
176,nan
187,nan
205,nan
220,nan
238,nan
256,nan
270,nan
285,nan
303,nan
321,nan
336,nan
351,nan
369,nan
384,nan
402,nan
417,nan
435,nan
450,nan
470,nan
479,nan
497,nan
512,nan
530,nan
545,nan
566,nan
578,nan
596,nan
613,nan
631,nan
643,nan
661,nan
676,nan
694,nan
709,nan
727,nan
739,nan
757,nan
777,nan
789,nan
804,nan
822,nan
838,nan
859,6.841475179142007
874,5.093786359610297
888,19.147354724705842
900,nan
921,nan
933,nan
951,nan
969,19.195086605486637
984,nan
999,nan
1017,nan
1032,nan
1049,nan
1067,nan
1079,nan
1097,nan
1112,nan
1130,19.237569475864635
1148,nan
1160,nan
1177,nan
1195,nan
1209,nan
1227,nan
1242,nan
1257,nan
1275,nan
1290,nan
1305,nan
1323,nan
1338,nan
1356,nan
1372,nan
1388,nan
1402,nan
1422,nan
1437,nan
1452,nan
1470,nan
1503,nan
1506,nan
1518,nan
1533,nan
1550,nan
1567,nan
1584,nan
1599,nan
1614,nan
1632,nan
1646,nan
1664,nan
1678,nan
1696,nan
1710,nan
1728,nan
1746,nan
1761,nan
1776,nan
1794,nan
1810,nan
1824,nan
1840,nan
1858,nan
1873,nan
1891,nan
1905,nan
1923,nan
1944,nan
1956,nan
1970,nan
1988,nan
2003,nan
2021,nan
2036,nan
2051,nan
2069,nan
2086,nan
2101,nan
2116,nan
2134,nan
2152,nan
2169,nan
2186,nan
2201,nan
2222,nan
2233,nan
