timestamp,distance
12,nan
27,nan
45,nan
60,nan
78,nan
95,nan
110,nan
127,nan
147,nan
159,nan
176,nan
191,nan
212,nan
230,nan
245,nan
263,nan
275,nan
290,nan
307,nan
322,nan
340,nan
355,nan
376,nan
388,nan
406,nan
424,nan
439,nan
457,nan
474,nan
485,nan
500,nan
518,nan
533,nan
550,nan
568,nan
583,nan
604,nan
616,nan
631,nan
646,nan
667,nan
682,nan
697,nan
710,nan
731,nan
746,nan
761,nan
776,nan
794,nan
809,nan
833,nan
842,nan
860,nan
875,nan
894,nan
906,nan
924,nan
938,nan
955,nan
973,nan
991,nan
1003,nan
1021,nan
1036,nan
1054,nan
1069,nan
1087,nan
1101,nan
1118,nan
1132,nan
1150,nan
1168,nan
1189,nan
1204,nan
1216,7.283660588069718
1231,nan
1249,8.166300908114271
1267,nan
1282,8.758417167859356
1295,13.093961542257723
1310,nan
1328,nan
1349,10.19488274481393
1361,nan
1376,9.745802866656502
1394,nan
1409,nan
1425,nan
1446,9.961816396149738
1458,nan
1475,nan
1489,nan
1507,nan
1521,nan
1536,nan
1552,nan
1572,nan
1586,nan
1604,nan
1619,nan
1634,nan
1653,nan
1665,nan
1683,nan
1698,nan
1716,nan
1731,nan
1749,nan
1763,nan
1781,nan
1799,nan
1814,nan
1829,nan
1847,nan
1861,nan
1879,nan
1894,nan
1909,nan
1930,nan
1942,nan
1959,nan
1974,nan
1991,nan
2008,nan
2026,nan
2041,nan
2059,nan
2074,nan
2092,nan
2104,nan
2122,nan
2140,nan
2157,18.304238245323393
2172,nan
2187,nan
2204,nan
2228,nan
2236,nan
2251,nan
2268,3.15516907422088
2285,nan
2302,6.299359035675945
2320,3.9293013020730774
2335,2.8604761905777396
2353,1.4467510267950665
2368,0.7953692854540675
2385,1.007138037188226
2400,1.3285596922463232
2415,1.9090084467655624
2432,1.4404661117990931
2450,1.2827632263709106
2465,1.2084468348879878
2480,1.5117671321409323
2495,2.001605667269323
2513,1.3054533153647665
2531,1.4727402989792855
2546,1.613675178568389
2560,1.457512245121485
2579,1.3310363322901015
2596,1.3844547505384597
2609,0.6106235224666235
2627,2.330478342689062
2642,1.6756552120014747
2660,1.5354343116345939
2677,2.1699505415969447
2692,1.911654692215243
2706,1.749408236955739
2724,3.418656643959808
2742,3.228187570536859
2757,2.7324574545553553
2775,3.0752478827396073
2790,2.670552455378467
2805,2.9111076630503328
2826,3.8558598447067203
2837,3.339423560348062
2854,3.600927575052578
2869,3.186315455489799
2887,2.2705876175069735
2902,2.479440405471566
2919,2.6258541858453124
2934,3.1981701764511667
2951,3.7261610745987492
2969,4.032563129816135
2982,3.7274121298786884
2999,3.3927676377801355
3013,3.4620670810631036
3033,2.8849139689782852
3048,3.5449547539554893
3063,nan
3080,nan
3094,nan
3112,nan
3127,nan
3142,nan
3160,nan
3177,nan
3192,nan
3210,nan
3225,nan
3243,nan
3258,nan
3273,nan
3290,nan
3304,nan
3323,nan
3350,nan
3355,nan
3370,nan
3391,nan
3403,nan
3418,nan
3433,nan
3450,nan
3467,nan
3485,nan
3500,nan
3518,nan
3533,nan
3550,nan
3565,nan
