timestamp,event,device
6,enter,SCREEN
138,quit,SCREEN
139,enter,TABLE
139,quit,TABLE
140,enter,SCREEN
182,quit,SCREEN
183,enter,TABLE
183,quit,TABLE
184,enter,SCREEN
408,quit,SCREEN
409,enter,TABLE
417,quit,TABLE
418,enter,SCREEN
634,quit,SCREEN
635,enter,TABLE
639,quit,TABLE
640,enter,SCREEN
846,quit,SCREEN
847,enter,TABLE
861,quit,TABLE
862,enter,SCREEN
1042,quit,SCREEN
1043,enter,TABLE
1050,quit,TABLE
1051,enter,SCREEN
1072,quit,SCREEN
1073,enter,TABLE
1082,quit,TABLE
1083,enter,SCREEN
1090,quit,SCREEN
1091,enter,TABLE
1093,quit,TABLE
1094,enter,SCREEN
1108,quit,SCREEN
1109,enter,TABLE
1115,quit,TABLE
1116,enter,SCREEN
1215,quit,SCREEN
2067,enter,TABLE
2072,quit,TABLE
2073,enter,SCREEN
2200,grasp,BLOCK
2435,quit,SCREEN
2436,enter,TABLE
2500,quit,TABLE
3516,enter,TABLE
4303,quit,TABLE
4400,release,BLOCK
