timestamp,event,device
0,enter,TABLE
96,quit,TABLE
290,enter,SCREEN
339,quit,SCREEN
340,enter,TABLE
342,quit,TABLE
343,enter,SCREEN
408,quit,SCREEN
409,enter,TABLE
451,quit,TABLE
452,enter,SCREEN
567,quit,SCREEN
568,enter,TABLE
570,quit,TABLE
571,enter,SCREEN
734,quit,SCREEN
735,enter,TABLE
739,quit,TABLE
740,enter,SCREEN
927,quit,SCREEN
928,enter,TABLE
933,quit,TABLE
934,enter,SCREEN
1007,quit,SCREEN
1166,enter,TABLE
1501,quit,TABLE
1502,enter,SCREEN
1620,quit,SCREEN
1621,enter,TABLE
1639,quit,TABLE
1640,enter,SCREEN
2060,quit,SCREEN
2061,enter,TABLE
2062,quit,TABLE
2063,enter,SCREEN
2330,grasp,BLOCK
2368,quit,SCREEN
2482,enter,TABLE
2543,quit,TABLE
2564,enter,TABLE
2986,quit,TABLE
3997,enter,TABLE
4176,quit,TABLE
4282,enter,TABLE
4376,quit,TABLE
4864,enter,SCREEN
4922,release,BLOCK
4982,quit,SCREEN
