Obsv.	Frame	Capture Time	System Time	Sensor Time	Lft X Pos	Lft Y Pos	Lft Pupil Diameter	Rt X Pos	Rt Y Pos	Rt Pupil Diameter	L Display	R Display	L Quality	R Quality	Lft Pupil Quality	Rt Pupil Quality	L Eye Rot (X)	L Eye Rot (Y)	L Eye Rot (Z)	R Eye Rot (X)	R Eye Rot (Y)	R Eye Rot (Z)	L Eye Pos (X)	L Eye Pos (Y)	L Eye Pos (Z)	R Eye Pos (X)	R Eye Pos (Y)	R Eye Pos (Z)	Head Rot (X)	Head Rot (Y)	Head Rot (Z)	Head Pos (X)	Head Pos (Y)	Head Pos (Z)	L Eyelid Valid	L Eyelid Opening	R Eyelid Valid	R Eyelid Opening
1	5770	254055692936	1705311617453236	254057323746	500.009100	499.870500	3.816794	500.009100	499.870500	3.537547	0	0	3	3	0	0	-0.173057	-0.084337	0.000000	-0.146148	-0.003560	0.000000	-0.057081	0.000465	0.459405	-0.000733	0.014887	0.445561	-0.000000	0.000000	0.000000	-0.028907	0.007676	0.452483	0	0.000000	0	0.000000
2	5771	254055710892	1705311617471192	254057340036	499.984400	499.866800	3.778499	499.984400	499.866800	3.542333	0	0	3	3	0	0	-0.172825	-0.078450	0.000000	-0.156796	0.048589	0.000000	-0.057013	0.000799	0.453903	-0.000502	0.015196	0.446003	-0.000000	0.000000	0.000000	-0.028758	0.007998	0.449953	0	0.000000	0	0.000000
3	5772	254055725853	1705311617486153	254057356392	500.008000	499.846700	3.817487	0.000000	0.000000	0.000000	0	0	3	0	0	0	-0.177745	-0.076414	0.000000	0.000000	0.000000	0.000000	-0.057559	0.001128	0.457884	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000
4	5773	254055740807	1705311617501107	254057372599	499.992400	499.853800	3.826885	499.992400	499.853800	3.537225	0	0	3	3	0	0	-0.179745	-0.077804	0.000000	-0.180299	0.028687	0.000000	-0.057606	0.001534	0.458234	-0.000854	0.015661	0.444434	-0.000000	0.000000	0.000000	-0.029230	0.008598	0.451334	0	0.000000	0	0.000000
5	5774	254055758330	1705311617518630	254057388902	500.012800	499.848300	3.812771	0.000000	0.000000	0.000000	0	0	3	0	0	0	-0.177527	-0.082964	0.000000	0.000000	0.000000	0.000000	-0.058125	0.001905	0.454436	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000
6	5775	254055774946	1705311617535246	254057405206	500.005700	499.853900	3.818741	500.005700	499.853900	3.540040	0	0	3	3	0	0	-0.175971	-0.081857	0.000000	-0.186725	-0.001021	0.000000	-0.058262	0.002349	0.454270	-0.001596	0.016250	0.441548	-0.000000	0.000000	0.000000	-0.029929	0.009300	0.447909	0	0.000000	0	0.000000
7	5776	254055792934	1705311617553234	254057421449	500.016400	499.855300	3.790311	0.000000	0.000000	0.000000	0	0	3	0	0	0	-0.171411	-0.088444	0.000000	0.000000	0.000000	0.000000	-0.058796	0.002689	0.449380	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000
8	5777	254055807533	1705311617567833	254057437747	500.014600	499.856200	3.847779	500.014600	499.856200	3.522636	0	0	3	3	0	0	-0.178425	-0.093672	0.000000	-0.181291	-0.012233	0.000000	-0.059010	0.003088	0.453342	-0.002582	0.016811	0.437717	-0.000000	0.000000	0.000000	-0.030796	0.009950	0.445529	0	0.000000	0	0.000000
9	5778	254055821823	1705311617582123	254057453987	500.022100	499.847200	3.848935	0.000000	0.000000	0.000000	0	0	3	0	0	0	-0.180133	-0.095490	0.000000	0.000000	0.000000	0.000000	-0.059674	0.003352	0.454317	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0.000000
10	5779	254055838782	1705311617599082	254057470279	500.013800	499.858300	3.846506	500.013800	499.858300	3.496502	0	0	3	3	0	0	-0.182831	-0.098826	0.000000	-0.173915	-0.006770	0.000000	-0.059826	0.003650	0.454216	-0.003710	0.017106	0.432710	-0.000000	0.000000	0.000000	-0.031768	0.010378	0.443463	0	0.000000	0	0.000000
