row,non_zero_column
0,[]
1,[]
2,[]
3,[55]
4,[]
5,[]
6,[]
7,[53]
8,[]
9,[]
10,[263]
11,[]
12,[]
13,[53]
14,[47]
15,[]
16,[]
17,[47]
18,[]
19,[]
20,[213]
21,[]
22,[346]
23,"[42, 356]"
24,[]
25,[]
26,[]
27,"[81, 246, 289]"
28,[]
29,[]
30,[]
31,[]
32,[]
33,[]
34,[]
35,[32]
36,[]
37,[]
38,[]
39,[]
40,[207]
41,[]
42,[]
43,[]
44,[]
45,[]
46,[]
47,[]
48,[]
49,[]
50,[]
51,[]
52,[]
53,[]
54,[193]
55,[]
56,[266]
57,[]
58,[34]
59,[]
60,"[209, 282]"
61,[]
62,[267]
63,[]
64,[188]
65,[]
66,[]
67,[]
68,[]
69,[]
70,[]
71,[]
72,[]
73,[200]
74,[]
75,[]
76,[]
77,[]
78,[53]
79,[]
80,[54]
81,[]
82,"[158, 205, 206]"
83,[]
84,"[51, 183, 216]"
85,[194]
86,"[207, 310]"
87,[]
88,[]
89,"[52, 204]"
90,[]
91,[]
92,[182]
93,[]
94,[228]
95,[51]
96,[]
97,[]
98,[317]
99,[]
100,[]
101,[50]
102,[]
103,[]
104,[]
105,[238]
106,[]
107,[]
108,"[42, 216]"
109,[]
110,[42]
111,[]
112,[]
113,[]
114,[]
115,[]
116,[]
117,[]
118,[]
119,[]
120,[]
121,[]
122,[]
123,[]
124,[]
125,[]
126,[]
127,[]
128,[]
129,[54]
130,[]
131,"[69, 276, 367]"
132,[27]
133,[]
134,[]
135,[]
136,[]
137,[101]
138,[]
139,"[23, 180]"
140,[]
141,[]
142,[226]
143,[]
144,"[36, 239]"
145,[]
146,[184]
147,[183]
148,"[27, 326]"
149,[30]
150,[175]
151,[236]
152,[]
153,[]
154,"[47, 255]"
155,[41]
156,"[35, 40, 45]"
157,[]
158,[]
159,[]
160,[]
161,[]
162,[]
163,[]
164,[174]
165,[]
166,[]
167,[]
168,[]
169,[]
170,[]
171,"[171, 230]"
172,[]
173,[]
174,[]
175,[]
176,[258]
177,[]
178,[]
179,[]
180,[]
181,"[55, 87]"
182,"[38, 153]"
183,[]
184,[]
185,[]
186,[]
187,[]
188,[150]
189,[]
190,[]
191,[15]
192,[]
193,[]
194,[]
195,[]
196,[223]
197,[]
198,[]
199,[]
200,[]
201,[]
202,[]
203,[]
204,[]
205,[]
206,[]
207,[]
208,[]
209,[]
210,[]
211,[]
212,[]
213,[67]
214,[]
215,[]
216,[]
217,[]
218,[]
219,[95]
220,[]
221,[]
222,[]
223,[]
224,[303]
225,[276]
226,[]
227,[226]
228,[]
229,[]
230,[]
231,[]
232,[]
233,[]
234,[]
235,[]
236,[]
237,[]
238,[]
239,[143]
240,[]
241,[]
242,[]
243,[]
244,[]
245,[]
246,[]
247,[]
248,[]
249,[261]
250,[]
251,[]
252,[]
