timestamp,block_0,block_1,block_2,block_3,block_4,block_5,block_6,block_7,block_8,block_9,block_10,block_11,block_12,block_13,block_14,block_15,block_16,block_17,block_18,block_19,block_20,block_21,block_22,block_23
0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
65,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
182,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
243,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
310,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
373,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
431,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
490,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
551,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
611,41.873848438968,35.54126546930225,29.209007882011214,42.26119372403949,35.99681740168912,29.761643995964423,16.18571802878914,13.247202260004165,10.442931718775364,17.508304558609805,14.834137255904926,12.394276231090368,15.142010953550834,21.471908713181705,27.803371271829352,16.182391900105046,22.21783463072719,28.383388909189787,21.474879327063746,26.323616966171365,31.700432181181416,26.349863558634173,30.43152440526751,35.186109019332754
670,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
731,41.916175613737224,35.58370134449926,29.251599048421266,42.29680667480365,36.03129026524825,29.794464648549315,16.160074038030487,13.225978605311408,10.428834200294805,17.492153261180903,14.824100069352264,12.393063203875517,15.10205243393735,21.431425781087285,27.762605362705692,16.128424117732276,22.16664358477187,28.33401371725139,21.415504812966642,26.265145529523668,31.643547765731633,26.291319456311204,30.372150105757537,35.12725078285731
790,42.30677379365328,35.97396341085605,29.641376492431903,42.70391209435654,36.44018445097107,30.20549949431854,16.423424440085668,13.514951950605202,10.753350067336545,17.805668969587085,15.164659684360888,12.765089689696662,14.704744838034747,21.035504638823674,27.367455349200032,15.811088516825544,21.823231995860635,27.977466140192906,21.237906812026786,26.025211246301087,31.365534863845088,26.179481290641956,30.193180940492756,34.90148037241143
852,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
918,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
976,49.720615074330745,43.38731574375965,37.05402803677145,50.103122166237036,43.82513496709168,37.565732805110464,20.56421392371375,18.264742159096148,16.259467197046202,22.74140577680374,20.685392153479814,18.938186711953218,7.281208696371903,13.613801972962971,19.946865178774374,9.549831805598965,14.950548203800361,20.882066897108373,17.288461045869813,20.76560833237222,25.372274547518156,23.1868438629586,25.883379462584664,29.706752745887602
1033,11.997487850227982,7.543031159398075,6.592378522401814,10.457198565553412,4.72341044105788,-2.978714774138179,23.99878743166212,23.395717372444707,23.21277536418414,17.945465984208283,17.130602516303508,16.87989606924009,47.41896407466013,53.69837761300793,59.98912888888033,47.05285794759923,53.37535990878408,59.70015805648877,47.35560840973057,53.642438909980854,59.939061377273276,48.57864477483904,54.725152649538394,60.90995123206704
1090,12.87459712799807,9.88589353918458,9.685145550343703,8.538112528166529,2.20794144022651,0.972706876052851,24.897987683693238,24.71336969080575,24.71336969080575,18.62765971326135,18.380167495704608,18.380167495704608,49.41190150102273,55.6373224536067,61.88464681880852,48.46318318354822,54.796494086227696,61.12980963673979,48.55758718784382,54.88000467715806,61.204679359073104,49.35913531067505,55.590465715600594,61.84252372404787
1148,12.449500459768348,9.34266303887592,9.138727015914991,8.521879388684924,2.2175931266801108,1.0717733384140342,24.996141819088646,24.741703104738786,24.741703104738786,18.75012987782595,18.40956645655704,18.40956645655704,49.33201476059563,55.56926282847228,61.826050209294955,48.48999945305367,54.82312776481612,61.156298539886976,48.6203175665698,54.93842527079115,61.25967747561794,49.49153880790802,55.710929848054704,61.95341167133011
1210,11.594537110640513,7.025620503545286,6.075006429467971,10.298668831230012,4.581335214232246,-2.921470863008169,24.28218941452495,23.61839891294227,23.36853369842517,18.268941558519664,17.376946513027303,17.0357820519098,47.505449841658816,53.79306476961671,60.090282843236956,47.205900622101154,53.52871291366445,59.853749933195886,47.577497344154295,53.856701590264755,60.14725746910548,48.86079032622851,54.99366221623618,61.16740274709661
1269,11.618944580546557,7.252183049611873,6.4400803743465715,10.145550151648171,4.530615156783214,-3.067075144472319,24.386538044170923,23.775646260352616,23.577850367889745,18.334789541090604,17.514069339639747,17.244601987488377,47.76346350024463,54.045746653723526,60.338704323178476,47.426582843938874,53.74825621424628,60.0723859532294,47.73575853524666,54.021263672322966,60.31677574933966,48.96644846184777,55.11177152647209,61.29538211666152
1325,10.994161888538603,7.0161033112154785,6.594398685862813,9.300010785441074,3.852831510924714,3.0173993779469783,25.178941421385733,24.60342344060723,24.428126298380395,19.096610605415698,18.331118092225644,18.095159572740023,48.62158559746567,54.90366741897972,61.19631547992422,48.26672964879231,54.589662950341264,60.914757106109676,48.56261769193831,54.85145346420288,61.149474890632476,49.75736926292961,55.911983563541966,62.1025461496891
1386,11.007187120571544,7.5682579355092425,7.444598138737459,8.491243484334165,2.867329032631237,2.522912810674321,25.602169157041025,25.13388692383866,25.06010841577563,19.452667200930964,18.83208611876922,18.73350553139644,49.3380320558834,55.60900796650217,61.89268413239038,48.83835024599367,55.16615642421967,61.495100591143185,49.08098662818204,55.381076264974375,61.6879744387855,50.16599946530838,56.34490094253822,62.55469961815651
1447,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1505,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1561,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1617,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
