timestamp,event,device
0,enter,TABLE
280,quit,TABLE
561,enter,TABLE
614,quit,TABLE
615,enter,SCREEN
674,quit,SCREEN
675,enter,TABLE
790,quit,TABLE
852,enter,SCREEN
907,quit,SCREEN
908,enter,TABLE
1016,quit,TABLE
1017,enter,SCREEN
1067,quit,SCREEN
1068,enter,TABLE
1183,quit,TABLE
1183,enter,SCREEN
1330,quit,SCREEN
1518,enter,TABLE
2133,grasp,BLOCK
2174,quit,TABLE
2290,enter,TABLE
2382,quit,TABLE
2487,enter,SCREEN
2698,quit,SCREEN
2995,enter,TABLE
3966,release,BLOCK
4026,quit,TABLE
