timestamp,event,device
59,enter,TABLE
175,quit,TABLE
410,enter,SCREEN
632,quit,SCREEN
749,enter,SCREEN
1562,quit,SCREEN
1720,enter,SCREEN
1830,quit,SCREEN
2124,enter,TABLE
2237,quit,TABLE
2300,enter,TABLE
2464,quit,TABLE
2556,enter,TABLE
2613,quit,TABLE
2614,enter,SCREEN
2722,quit,SCREEN
3016,enter,TABLE
3184,quit,TABLE
3184,enter,SCREEN
3466,quit,SCREEN
3467,enter,TABLE
3742,quit,TABLE
4015,enter,SCREEN
4231,quit,SCREEN
4284,enter,SCREEN
4442,quit,SCREEN
4486,enter,TABLE
4918,quit,TABLE
4969,enter,SCREEN
5080,quit,SCREEN
5137,enter,SCREEN
5295,quit,SCREEN
5346,grasp,BLOCK
5458,enter,SCREEN
5623,quit,SCREEN
5731,enter,TABLE
5838,quit,TABLE
6195,enter,TABLE
7057,quit,TABLE
7102,enter,TABLE
7311,quit,TABLE
7311,enter,SCREEN
7476,release,BLOCK
7536,quit,SCREEN
