timestamp,event,device
232,enter,SCREEN
404,quit,SCREEN
509,enter,SCREEN
618,quit,SCREEN
655,enter,SCREEN
1306,quit,SCREEN
1473,enter,SCREEN
1758,quit,SCREEN
1977,enter,TABLE
3328,grasp,BLOCK
3441,quit,TABLE
3721,enter,SCREEN
4236,quit,SCREEN
4460,enter,TABLE
4536,quit,TABLE
4576,enter,TABLE
4864,quit,TABLE
4903,enter,TABLE
6099,quit,TABLE
6197,enter,TABLE
6333,quit,TABLE
6366,enter,SCREEN
7399,quit,SCREEN
7608,enter,TABLE
7683,quit,TABLE
7798,enter,TABLE
8057,release,BLOCK
8117,quit,TABLE
