timestamp,event,device
220,enter,SCREEN
351,quit,SCREEN
352,enter,TABLE
354,quit,TABLE
355,enter,SCREEN
449,quit,SCREEN
450,enter,TABLE
470,quit,TABLE
471,enter,SCREEN
1162,quit,SCREEN
1163,enter,TABLE
1164,quit,TABLE
1165,enter,SCREEN
1225,quit,SCREEN
1226,enter,TABLE
1247,quit,TABLE
1248,enter,SCREEN
1294,quit,SCREEN
1295,enter,TABLE
1297,quit,TABLE
1298,enter,SCREEN
1324,quit,SCREEN
1325,enter,TABLE
1330,quit,TABLE
1331,enter,SCREEN
1359,quit,SCREEN
1360,enter,TABLE
1364,quit,TABLE
1365,enter,SCREEN
1551,quit,SCREEN
1552,enter,TABLE
1553,quit,TABLE
1554,enter,SCREEN
1566,quit,SCREEN
1567,enter,TABLE
1570,quit,TABLE
1571,enter,SCREEN
1973,quit,SCREEN
1974,enter,TABLE
1974,quit,TABLE
1975,enter,SCREEN
2006,quit,SCREEN
2007,enter,TABLE
2026,quit,TABLE
2027,enter,SCREEN
2116,quit,SCREEN
2590,enter,TABLE
2929,quit,TABLE
3109,enter,SCREEN
4484,quit,SCREEN
4708,enter,TABLE
5396,quit,TABLE
5443,enter,TABLE
5506,quit,TABLE
5577,enter,SCREEN
5715,grasp,BLOCK
5994,quit,SCREEN
6000,enter,SCREEN
6187,quit,SCREEN
6289,enter,TABLE
8268,release,BLOCK
8328,quit,TABLE
